FromPackageID,FromDeliverableID,FromDeliverableName,DetailPath,RunContextPath,AssumptionsPath,RisksPath,SnapshotFolder,IsRerun,SchemaStatus,RowsIncluded,Notes
PKG-019,DEL-019-01,DEL-019-01 (PKG-019),/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-019-01_2026-02-27_0600/Detail.csv,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-019-01_2026-02-27_0600/Run_Context.md,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-019-01_2026-02-27_0600/Assumptions_Log.md,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-019-01_2026-02-27_0600/QA_Report.md,EST_DEL-019-01_2026-02-27_0600,NO,OK,16,
PKG-019,DEL-019-02,DEL-019-02 (PKG-019),/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-019-02_2026-02-27_0630/Detail.csv,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-019-02_2026-02-27_0630/Run_Context.md,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-019-02_2026-02-27_0630/Assumptions_Log.md,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-019-02_2026-02-27_0630/QA_Report.md,EST_DEL-019-02_2026-02-27_0630,NO,OK,8,
PKG-019,DEL-019-03,DEL-019-03 (PKG-019),/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-019-03_2026-02-27_0630/Detail.csv,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-019-03_2026-02-27_0630/Run_Context.md,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-019-03_2026-02-27_0630/Assumptions_Log.md,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-019-03_2026-02-27_0630/QA_Report.md,EST_DEL-019-03_2026-02-27_0630,NO,OK,6,
PKG-019,DEL-019-04,DEL-019-04 (PKG-019),/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-019-04_2026-02-27_0630/Detail.csv,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-019-04_2026-02-27_0630/Run_Context.md,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-019-04_2026-02-27_0630/Assumptions_Log.md,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-019-04_2026-02-27_0630/QA_Report.md,EST_DEL-019-04_2026-02-27_0630,NO,OK,20,
PKG-020,DEL-020-01,DEL-020-01 (PKG-020),/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-020-01_2026-02-28_0805/Detail.csv,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-020-01_2026-02-28_0805/Run_Context.md,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-020-01_2026-02-28_0805/Assumptions_Log.md,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-020-01_2026-02-28_0805/QA_Report.md,EST_DEL-020-01_2026-02-28_0805,NO,OK,18,
PKG-020,DEL-020-02,DEL-020-02 (PKG-020),/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-020-02_2026-02-27_0730/Detail.csv,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-020-02_2026-02-27_0730/Run_Context.md,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-020-02_2026-02-27_0730/Assumptions_Log.md,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-020-02_2026-02-27_0730/QA_Report.md,EST_DEL-020-02_2026-02-27_0730,NO,OK,8,
PKG-020,DEL-020-03,DEL-020-03 (PKG-020),/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-020-03_2026-02-27_0900/Detail.csv,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-020-03_2026-02-27_0900/Run_Context.md,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-020-03_2026-02-27_0900/Assumptions_Log.md,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-020-03_2026-02-27_0900/QA_Report.md,EST_DEL-020-03_2026-02-27_0900,NO,OK,8,
PKG-021,DEL-021-01,DEL-021-01 (PKG-021),/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-021-01_2026-02-27_0532/Detail.csv,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-021-01_2026-02-27_0532/Run_Context.md,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-021-01_2026-02-27_0532/Assumptions_Log.md,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-021-01_2026-02-27_0532/QA_Report.md,EST_DEL-021-01_2026-02-27_0532,NO,OK,10,
PKG-021,DEL-021-02,DEL-021-02 (PKG-021),/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-021-02_2026-02-27_0540/Detail.csv,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-021-02_2026-02-27_0540/Run_Context.md,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-021-02_2026-02-27_0540/Assumptions_Log.md,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-021-02_2026-02-27_0540/QA_Report.md,EST_DEL-021-02_2026-02-27_0540,NO,OK,10,
PKG-021,DEL-021-03,DEL-021-03 (PKG-021),/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-021-03_2026-02-28_0801/Detail.csv,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-021-03_2026-02-28_0801/Run_Context.md,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-021-03_2026-02-28_0801/Assumptions_Log.md,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-021-03_2026-02-28_0801/QA_Report.md,EST_DEL-021-03_2026-02-28_0801,NO,OK,13,
PKG-021,DEL-021-04,DEL-021-04 (PKG-021),/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-021-04_2026-02-28_0802/Detail.csv,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-021-04_2026-02-28_0802/Run_Context.md,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-021-04_2026-02-28_0802/Assumptions_Log.md,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-021-04_2026-02-28_0802/QA_Report.md,EST_DEL-021-04_2026-02-28_0802,NO,OK,13,
PKG-021,DEL-021-05,DEL-021-05 (PKG-021),/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-021-05_2026-02-27_0834/Detail.csv,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-021-05_2026-02-27_0834/Run_Context.md,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-021-05_2026-02-27_0834/Assumptions_Log.md,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-021-05_2026-02-27_0834/QA_Report.md,EST_DEL-021-05_2026-02-27_0834,NO,OK,8,
