RiskUID,FromDeliverableID,SnapshotID,RiskID,Category,Description,Severity,Status,SourcePath
DEL-013-05::R-0005,DEL-013-05,EST_DEL-013-05_2026-02-27_1055,,,"RSK-005 | EPEA (Alberta Environmental Protection and Enhancement Act) review determines that a discharge permit is required for welding exhaust stack emissions. | LOW | Additional permitting effort ($500-$1,500) and potential filtration upgrade. | Coordinate early with environmental authority per Specification REQ-010 note C-002. | Specification REQ-010; Guidance CT-003",LOW,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-013-05_2026-02-27_1055/Risk_Register.md
DEL-013-05::R-0006,DEL-013-05,EST_DEL-013-05_2026-02-27_1055,,,"RSK-006 | Exhaust outlet location conflicts with air intake positions (DEL-013-03 makeup air), requiring design revision and rerouting. | LOW-MEDIUM | Design rework effort (additional engineering hours) and potential ductwork rerouting cost. | Early coordination between DEL-013-05 exhaust outlet and DEL-013-03 air intake per Guidance Principle 5. | _DEPENDENCIES.md; Guidance Principle 5",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-013-05_2026-02-27_1055/Risk_Register.md
DEL-014-01::R-0001,DEL-014-01,EST_DEL-014-01_2026-02-27_0201,,,"RSK-001 | Cistern vessel cost exceeds allowance upper bound ($95,000) due to material selection or delivery constraints | LOW | HIGH | +$30,000 | Obtain vendor quotes early; confirm tank type/material in IFC design | Datasheet TBDs (B-001, A-002); UU-05 range",HIGH,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-014-01_2026-02-27_0201/Risk_Register.md
DEL-014-01::R-0002,DEL-014-01,EST_DEL-014-01_2026-02-27_0201,,,"RSK-002 | Potable water classification triggers additional treatment equipment and testing requirements | MEDIUM | MEDIUM | +$5,000 to +$15,000 | Resolve water quality classification (CONF-014-01-01) with Owner/AHS before procurement | Guidance CONF-014-01-01, CONF-014-01-02",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-014-01_2026-02-27_0201/Risk_Register.md
DEL-014-01::R-0003,DEL-014-01,EST_DEL-014-01_2026-02-27_0201,,,"RSK-003 | Below-grade cistern placement requires excavation, waterproofing, and structural provisions not included in estimate | LOW | HIGH | +$15,000 to +$30,000 | Confirm tank placement in IFC plumbing design | Datasheet Lensing Item B-001",HIGH,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-014-01_2026-02-27_0201/Risk_Register.md
DEL-014-01::R-0004,DEL-014-01,EST_DEL-014-01_2026-02-27_0201,,,"RSK-004 | Cistern must be placed before building envelope closure, causing schedule constraint | MEDIUM | MEDIUM | Schedule risk; indirect cost if delay | Coordinate placement sequence with PKG-011 general contractor early | Procedure Phase 3; Guidance Considerations",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-014-01_2026-02-27_0201/Risk_Register.md
DEL-014-01::R-0005,DEL-014-01,EST_DEL-014-01_2026-02-27_0201,,,"RSK-005 | Emergency shower feed from cistern adds distribution scope | LOW-MEDIUM | LOW | +$3,000 to +$6,000 | Resolve CONF-014-01-03 with IFC Plumbing Designer / PM | Guidance CONF-014-01-03",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-014-01_2026-02-27_0201/Risk_Register.md
DEL-014-01::R-0006,DEL-014-01,EST_DEL-014-01_2026-02-27_0201,,,"RSK-006 | Rural site location increases delivery costs and limits plumber availability | MEDIUM | LOW | +$2,000 to +$5,000 | Include delivery/mobilization in vendor quotes; plan labour schedule | Datasheet Conditions; PP-03/PP-04",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-014-01_2026-02-27_0201/Risk_Register.md
DEL-014-02::R-0001,DEL-014-02,EST_DEL-014-02_2026-02-27_0600,,,"RISK-001 | Tank material selection (fiberglass/polyethylene vs. concrete) significantly affects cost; UU-04 range spans $18,000–$42,000 | MEDIUM | HIGH ($13,000 variance from midpoint) | L-001 | Defer pricing update until DEL-006-05 specifies material; obtain supplier quotes",HIGH,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-014-02_2026-02-27_0600/Risk_Register.md
DEL-014-02::R-0002,DEL-014-02,EST_DEL-014-02_2026-02-27_0600,,,"RISK-002 | Existing septic tank is larger, deeper, or more contaminated than assumed, increasing removal cost | MEDIUM | MEDIUM ($3,000–$8,000 additional) | L-003, L-004 | Complete pre-construction site survey; characterize existing tank per Datasheet [B-002]",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-014-02_2026-02-27_0600/Risk_Register.md
DEL-014-02::R-0003,DEL-014-02,EST_DEL-014-02_2026-02-27_0600,,,"RISK-003 | Geotechnical conditions require engineered bedding, insulation, or heat trace for frost protection | LOW | MEDIUM ($1,500–$5,000 additional) | L-005, L-006 | Complete geotechnical investigation; update estimate with actual bedding/insulation requirements",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-014-02_2026-02-27_0600/Risk_Register.md
DEL-014-02::R-0004,DEL-014-02,EST_DEL-014-02_2026-02-27_0600,,,RISK-004 | Sanitary line run length exceeds 15 m parametric assumption | MEDIUM | LOW ($160/m incremental at UU-02 rate) | L-002 | Confirm actual run length from DEL-006-05 IFC drawings,MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-014-02_2026-02-27_0600/Risk_Register.md
DEL-014-02::R-0005,DEL-014-02,EST_DEL-014-02_2026-02-27_0600,,,"RISK-005 | Alberta Safety Codes require high-level alarm, increasing electrical coordination scope beyond $2,500 allowance | LOW | LOW ($1,000–$2,000 additional if more complex) | L-010 | Plumbing Engineer of Record to confirm code requirement; coordinate with PKG-015",HIGH,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-014-02_2026-02-27_0600/Risk_Register.md
DEL-014-02::R-0006,DEL-014-02,EST_DEL-014-02_2026-02-27_0600,,,"RISK-006 | Active connections to existing tank require temporary wastewater management during transition | LOW | MEDIUM ($2,000–$5,000 for temporary facilities) | Not currently priced | Procedure Step 1.7 requires service continuity planning; Owner to confirm existing tank status",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-014-02_2026-02-27_0600/Risk_Register.md
DEL-014-03::R-0001,DEL-014-03,EST_DEL-014-03_2026-02-27_0901,,,"RSK-001 | Pump specification TBD delays procurement and compresses installation schedule against Dec 31, 2026 deadline | HIGH | HIGH | Prioritize PKG-006 plumbing design completion; early pump specification and procurement | Guidance.md C-7; Datasheet Attributes — Pump Flow Rate",HIGH,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-014-03_2026-02-27_0901/Risk_Register.md
DEL-014-03::R-0002,DEL-014-03,EST_DEL-014-03_2026-02-27_0901,,,"RSK-002 | Bidirectional operation scope expansion (Conflict C-003) adds unbudgeted cost of $3,000-$8,000 | MEDIUM | MEDIUM | Obtain owner ruling on Conflict C-003 before finalizing design and estimate | Guidance.md Conflict Table C-003; ASM-017",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-014-03_2026-02-27_0901/Risk_Register.md
DEL-014-03::R-0003,DEL-014-03,EST_DEL-014-03_2026-02-27_0901,,,"RSK-003 | Freeze damage to fill line or pump during winter construction or pre-commissioning period | MEDIUM | HIGH | Ensure freeze protection installed before cold weather; winterization procedures in O&M manual | Guidance.md C-1, C-8; Specification REQ-014-03-07",HIGH,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-014-03_2026-02-27_0901/Risk_Register.md
DEL-014-03::R-0004,DEL-014-03,EST_DEL-014-03_2026-02-27_0901,,,RSK-004 | Cistern interface ownership gap between DEL-014-03 and DEL-014-01 causes rework or cost dispute | MEDIUM | LOW | Document interface ownership per Procedure Step 2.4 before rough-in | Procedure.md Step 2.4; Semantic Lensing A-004,MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-014-03_2026-02-27_0901/Risk_Register.md
DEL-014-03::R-0005,DEL-014-03,EST_DEL-014-03_2026-02-27_0901,,,RSK-005 | Actual pump cost significantly exceeds parametric estimate | MEDIUM | MEDIUM | Obtain vendor quote as soon as pump specification is available from PKG-006 | ASM-003; W-001,MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-014-03_2026-02-27_0901/Risk_Register.md
DEL-014-03::R-0006,DEL-014-03,EST_DEL-014-03_2026-02-27_0901,,,RSK-006 | Fill connection type incompatible with local water hauler equipment | LOW | MEDIUM | Consult owner/County on local bulk water supplier connection standards per Guidance T-2 | Guidance.md T-2; ASM-004,MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-014-03_2026-02-27_0901/Risk_Register.md
DEL-014-04::R-0001,DEL-014-04,EST_DEL-014-04_2026-02-27_1130,,,Risk ID | Risk | Likelihood | Impact | Mitigation | Source,,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-014-04_2026-02-27_1130/Risk_Register.md
DEL-014-04::R-0002,DEL-014-04,EST_DEL-014-04_2026-02-27_1130,,,"RSK-01 | Oil/grease interceptor required but not included in estimate | MEDIUM | HIGH ($3,000-$8,000+) | Resolve REQ-014-04-11 determination with Plumbing Engineer before finalizing estimate | Specification REQ-014-04-11; Guidance CFT-014-04-02",HIGH,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-014-04_2026-02-27_1130/Risk_Register.md
DEL-014-04::R-0003,DEL-014-04,EST_DEL-014-04_2026-02-27_1130,,,"RSK-02 | IFC plumbing design specifies more drain points than assumed | LOW | MEDIUM (~$1,000-$2,000 per additional drain) | Rerun estimate when IFC drawings (DEL-006-03) are issued | Datasheet notes: counts subject to IFC",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-014-04_2026-02-27_1130/Risk_Register.md
DEL-014-04::R-0004,DEL-014-04,EST_DEL-014-04_2026-02-27_1130,,,RSK-03 | Wash bay drain scope boundary dispute between DEL-014-04 and DEL-018-05 | MEDIUM | MEDIUM (cost shift or gap) | Resolve CFT-014-04-01 with written scope boundary agreement before installation | Specification Scope Boundary; Guidance CFT-014-04-01,MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-014-04_2026-02-27_1130/Risk_Register.md
DEL-014-04::R-0005,DEL-014-04,EST_DEL-014-04_2026-02-27_1130,,,"RSK-04 | Pipe run lengths significantly exceed parametric estimates | LOW | MEDIUM (+/-30% on $10,225 piping cost) | Replace parametric lengths with IFC takeoff when available | Assumption ASM-09, ASM-10",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-014-04_2026-02-27_1130/Risk_Register.md
DEL-014-04::R-0006,DEL-014-04,EST_DEL-014-04_2026-02-27_1130,,,RSK-05 | Heavy-duty drain grates/frames cost more than parametric estimate due to specialized load rating requirements | MEDIUM | LOW-MEDIUM (~$200-$500 per unit above estimate) | Obtain supplier quotes once IFC specifies load class | Specification REQ-014-04-06; Guidance Principle 3,MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-014-04_2026-02-27_1130/Risk_Register.md
DEL-014-04::R-0007,DEL-014-04,EST_DEL-014-04_2026-02-27_1130,,,"RSK-06 | Drain body movement during concrete pour requiring corrective work | LOW | MEDIUM (core-drilling costs $500-$2,000 per instance) | Proper bracing and on-site monitoring per Procedure Phase 3 | Guidance Common Installation Failure Modes",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-014-04_2026-02-27_1130/Risk_Register.md
DEL-014-05::R-0001,DEL-014-05,EST_DEL-014-05_2026-02-27_0202,,,"RSK-01 | Emergency shower unit cost exceeds parametric estimate due to premium specifications or limited supplier availability | MEDIUM | MEDIUM ($500-$1,500 cost increase) | Obtain vendor quotes early; specify minimum 2-3 supplier options in procurement | DEC-02; L-01 LOW confidence",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-014-05_2026-02-27_0202/Risk_Register.md
DEL-014-05::R-0002,DEL-014-05,EST_DEL-014-05_2026-02-27_0202,,,RSK-02 | TMV not required — $650 material and ~2h labour overestimated | MEDIUM | LOW ($650 + ~$186 labour savings) | Resolve CF-001 before estimate finalization | ASM-02; DEC-03,MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-014-05_2026-02-27_0202/Risk_Register.md
DEL-014-05::R-0003,DEL-014-05,EST_DEL-014-05_2026-02-27_0202,,,"RSK-03 | Supply piping routing is longer or more complex than assumed | LOW | MEDIUM (could add $500-$1,500 to piping and labour) | Confirm routing in IFC design; piping currently estimated at $750 LS for 5-10m | ASM-04; L-03",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-014-05_2026-02-27_0202/Risk_Register.md
DEL-014-05::R-0004,DEL-014-05,EST_DEL-014-05_2026-02-27_0202,,,"RSK-04 | Combination unit not required — shower-only sufficient | LOW | LOW ($500-$1,000 savings on unit cost) | Resolve CF-002 with OH&S Code review | ASM-01; DEC-02",LOW,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-014-05_2026-02-27_0202/Risk_Register.md
DEL-014-05::R-0005,DEL-014-05,EST_DEL-014-05_2026-02-27_0202,,,RSK-05 | Upstream dependency (DEL-014-01 Cistern & Distribution) delay affects commissioning timeline | MEDIUM | LOW (cost impact minimal — primarily schedule risk) | Monitor DEL-014-01 progress; ensure upstream readiness protocol per Guidance C-7 | Procedure Prerequisites; Guidance P-3,MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-014-05_2026-02-27_0202/Risk_Register.md
DEL-014-05::R-0006,DEL-014-05,EST_DEL-014-05_2026-02-27_0202,,,RSK-06 | Permit fee allocation is inaccurate — actual fee structure may differ | LOW | LOW ($0-$500 variance) | Confirm municipal fee schedule for plumbing permits | ASM-08; DEC-06,LOW,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-014-05_2026-02-27_0202/Risk_Register.md
DEL-014-06::R-0001,DEL-014-06,EST_DEL-014-06_2026-02-27_0201,,,RSK-001 | Fixture Schedule (DEL-006-06) reveals additional fixtures or higher-spec requirements not captured in conceptual drawing | MEDIUM | MEDIUM — could increase material cost by 30-50% if additional fixtures or higher-grade materials required | Re-estimate once DEL-006-06 is produced; carry parametric contingency awareness | Datasheet note on B-003 dependency,HIGH,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-014-06_2026-02-27_0201/Risk_Register.md
DEL-014-06::R-0002,DEL-014-06,EST_DEL-014-06_2026-02-27_0201,,,"RSK-002 | Hot water resolution (CONF-014-06-01) requires larger-capacity water heater or dedicated hot water system beyond point-of-use | LOW | MEDIUM — could increase cost by $2,000-$5,000 beyond current $1,800 allowance | Plumbing Engineer preliminary design (DEL-006-01) to size appropriately | Guidance CONF-014-06-01",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-014-06_2026-02-27_0201/Risk_Register.md
DEL-014-06::R-0003,DEL-014-06,EST_DEL-014-06_2026-02-27_0201,,,"RSK-003 | Cistern system (DEL-014-01) not pressurized at time of fixture testing, requiring temporary water source | MEDIUM | LOW — schedule delay and modest cost for temporary supply arrangement | Contingency planning per Guidance E-002; coordinate DEL-014-01 schedule | Guidance Contingency for Cistern Unavailability",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-014-06_2026-02-27_0201/Risk_Register.md
DEL-014-06::R-0004,DEL-014-06,EST_DEL-014-06_2026-02-27_0201,,,"RSK-004 | Pressure washer machine determined to be Contractor-supplied, significantly increasing scope and cost | LOW | HIGH — could add $7,000-$15,000 (per EQ-02 range) | Clarify ownership early per CONF-014-06-02 | Guidance CONF-014-06-02",HIGH,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-014-06_2026-02-27_0201/Risk_Register.md
DEL-014-06::R-0005,DEL-014-06,EST_DEL-014-06_2026-02-27_0201,,,RSK-005 | AHJ requires backflow prevention devices at additional points or higher-grade devices than assumed | LOW | LOW — incremental cost of $200-$500 | Confirm requirements during design review | Procedure Step 5d,HIGH,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-014-06_2026-02-27_0201/Risk_Register.md
DEL-015-01::R-0001,DEL-015-01,EST_DEL-015-01_2026-02-26_2232,,,"RISK-001 | Three-phase service not available at site without major utility infrastructure extension | MEDIUM | HIGH | Service could be delayed by months and cost $10k-$100k+ for utility line extension | Confirm utility availability early in design phase (Procedure Step 1.1); budget contingency for utility extension if confirmed | DL-001, DL-006",HIGH,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-015-01_2026-02-26_2232/Risk_Register.md
DEL-015-01::R-0002,DEL-015-01,EST_DEL-015-01_2026-02-26_2232,,,"RISK-002 | Service voltage decision changes after materials are procured | LOW | MEDIUM | Rework and re-procurement of service entrance equipment; $5k-$20k cost impact | Resolve voltage selection before procurement; obtain Owner confirmation per Guidance CON-015-01-001 | DL-001, DL-002",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-015-01_2026-02-26_2232/Risk_Register.md
DEL-015-01::R-0003,DEL-015-01,EST_DEL-015-01_2026-02-26_2232,,,"RISK-003 | IFC load schedule reveals significantly higher service ampacity requirement than estimated | MEDIUM | MEDIUM | MDP and service entrance equipment costs increase; potential $10k-$30k cost increase | Await PKG-004 load schedule before finalizing procurement; current estimate assumes 200A-400A range | DL-001, DL-002",HIGH,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-015-01_2026-02-26_2232/Risk_Register.md
DEL-015-01::R-0004,DEL-015-01,EST_DEL-015-01_2026-02-26_2232,,,"RISK-004 | Utility lead time exceeds project schedule tolerance | MEDIUM | HIGH | Downstream electrical work (DEL-015-02 through DEL-015-05) cannot be energized before Dec 31, 2026 deadline | Begin utility coordination during design phase; document lead times per Procedure Step 1.1 [A-004] | DL-006",HIGH,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-015-01_2026-02-26_2232/Risk_Register.md
DEL-015-01::R-0005,DEL-015-01,EST_DEL-015-01_2026-02-26_2232,,,"RISK-005 | Safety Code inspection failure requiring rework | LOW | MEDIUM | Schedule delay (1-2 weeks) and rework cost ($2k-$5k) | Ensure compliance review before inspection request; QA/QC lead oversight (DL-017) | DL-008, DL-009",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-015-01_2026-02-26_2232/Risk_Register.md
DEL-015-01::R-0006,DEL-015-01,EST_DEL-015-01_2026-02-26_2232,,,"RISK-006 | Landfill site conditions require code derating or special provisions | LOW | LOW | Additional cost for rated equipment or protective measures ($1k-$5k) | PKG-004 design engineer to evaluate per Specification REQ-015-01-004 [C-002] | DL-001, DL-004",LOW,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-015-01_2026-02-26_2232/Risk_Register.md
DEL-015-02::R-0001,DEL-015-02,EST_DEL-015-02_2026-02-27_0848,,,"RSK-001 | Emergency lighting scope added to DEL-015-02 after estimate | MEDIUM | +$3,000 to $8,000 | Owner/AHJ ruling needed before IFC design; monitor Specification REQ-L-15 resolution | Specification REQ-L-15; Guidance CONF-L-02",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-015-02_2026-02-27_0848/Risk_Register.md
DEL-015-02::R-0002,DEL-015-02,EST_DEL-015-02_2026-02-27_0848,,,"RSK-002 | Controls/switching strategy escalates beyond manual switching (occupancy sensing, daylight harvesting) | LOW-MEDIUM | +$2,000 to $10,000 above current $2,500 allowance | Owner decision pending per Spec REQ-L-14; resolve before rough-in phase | Specification REQ-L-14; Guidance C-3; A-007",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-015-02_2026-02-27_0848/Risk_Register.md
DEL-015-02::R-0003,DEL-015-02,EST_DEL-015-02_2026-02-27_0848,,,"RSK-003 | Wash Bay fixture performance requirements (wattage/lumens) result in higher-cost specialty fixtures | LOW | +$100 to $300/fixture (6 fixtures = $600 to $1,800) | EOR photometric study will establish requirements; monitor IFC design | Specification REQ-L-04; Datasheet Z-2 TBD",HIGH,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-015-02_2026-02-27_0848/Risk_Register.md
DEL-015-02::R-0004,DEL-015-02,EST_DEL-015-02_2026-02-27_0848,,,"RSK-004 | Actual conduit type and routing per IFC design differs materially from parametric wiring allowances | MEDIUM | +-20% on wiring material costs ($1,500 variance) | Reassess when IFC electrical drawings are issued | A-006; Datasheet Construction TBDs",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-015-02_2026-02-27_0848/Risk_Register.md
DEL-015-02::R-0005,DEL-015-02,EST_DEL-015-02_2026-02-27_0848,,,"RSK-005 | Ceiling fan scope conflict causes rework of high-bay fixture positions in Main Shop | LOW | Rework labour: $2,000 to $5,000 | Resolve ceiling fan ownership (CONF-L-03) before fixture mark-out (Step 4) | Guidance CONF-L-03; Procedure Step 3a",HIGH,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-015-02_2026-02-27_0848/Risk_Register.md
DEL-015-02::R-0006,DEL-015-02,EST_DEL-015-02_2026-02-27_0848,,,"RSK-006 | Labour productivity worse than parametric estimate due to site conditions (dust, access constraints, crane interference) | MEDIUM | +10-20% on labour cost ($2,400 to $4,800) | Conservative 4 hr/fixture already accounts for high-ceiling difficulty; monitor during execution | A-009; landfill site environment",HIGH,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-015-02_2026-02-27_0848/Risk_Register.md
DEL-015-03::R-0001,DEL-015-03,EST_DEL-015-03_2026-02-27_0148,,,Risk ID | Risk Description | Likelihood | Impact | Affected Lines | Mitigation,,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-015-03_2026-02-27_0148/Risk_Register.md
DEL-015-03::R-0002,DEL-015-03,EST_DEL-015-03_2026-02-27_0148,,,"RSK-001 | Receptacle quantities change significantly at IFC stage (DEL-004-05) vs. conceptual drawing estimates | MEDIUM | MEDIUM ($3,000-$8,000 cost swing) | L-001 to L-015, L-017 to L-020 | Re-run estimate after IFC drawings are issued; quantities are the largest source of uncertainty",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-015-03_2026-02-27_0148/Risk_Register.md
DEL-015-03::R-0003,DEL-015-03,EST_DEL-015-03_2026-02-27_0148,,,"RSK-002 | County welder specifications require different receptacle rating than assumed 50A/240V (D-009 scope change) | LOW-MEDIUM | MEDIUM ($2,000-$5,000 if higher amperage) | L-005 | Confirm welder specifications with County before procurement (Procedure Step 1.1)",HIGH,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-015-03_2026-02-27_0148/Risk_Register.md
DEL-015-03::R-0004,DEL-015-03,EST_DEL-015-03_2026-02-27_0148,,,"RSK-003 | GFCI/AFCI requirements broader than assumed (more zones, more devices) | LOW | LOW ($500-$1,500) | L-006 | Confirm GFCI/AFCI zone requirements against applicable CEC edition and DEL-004-09",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-015-03_2026-02-27_0148/Risk_Register.md
DEL-015-03::R-0005,DEL-015-03,EST_DEL-015-03_2026-02-27_0148,,,"RSK-004 | Material price escalation between estimate date and procurement | LOW | LOW-MEDIUM ($1,000-$3,000) | All material lines | Estimate uses 2026 parametric rates; if procurement delayed significantly, re-price",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-015-03_2026-02-27_0148/Risk_Register.md
DEL-015-03::R-0006,DEL-015-03,EST_DEL-015-03_2026-02-27_0148,,,"RSK-005 | Electrician labour productivity lower than parametric assumption (complex routing, congested areas) | LOW-MEDIUM | MEDIUM ($2,000-$4,000) | L-017 to L-020 | Welding station area is high-density; may require more coordination time than average",HIGH,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-015-03_2026-02-27_0148/Risk_Register.md
DEL-015-03::R-0007,DEL-015-03,EST_DEL-015-03_2026-02-27_0148,,,"RSK-006 | Permit fee higher than parametric allowance | LOW | LOW ($500-$1,000) | L-027 | Confirm with local Safety Codes office before budget finalization",HIGH,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-015-03_2026-02-27_0148/Risk_Register.md
DEL-015-04::R-0001,DEL-015-04,EST_DEL-015-04_2026-02-27_0834,,,"RISK-001 | Crane manufacturer electrical requirements differ significantly from parametric allowance | MEDIUM | HIGH — crane circuits represent 22.9% ($17,000) of total; actual cost could be 50-100% higher or 20-30% lower | L-001, L-002 | Initiate crane procurement (DEL-016-01) early; obtain manufacturer data before IFC design finalization",HIGH,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-015-04_2026-02-27_0834/Risk_Register.md
