LineUID,SnapshotID,IsRerun,LineID,ItemID,CBS,WBS_PackageID,WBS_DeliverableID,Description,Qty,Unit,UnitRate,Amount,Currency,Method,SourceRef,Confidence,Notes,CBS_L1,CBS_L2
DEL-017-03::DL-009,EST_DEL-017-03_2026-02-27_0730,NO,DL-009,ITEM-009,"Sitework & Civil > Earthwork, Surfacing & Landscaping",PKG-017,DEL-017-03,Waste disposal — demolition debris,1,LS,800.00,800.00,CAD,PARAMETRIC,location TBD — no waste disposal pricing source in PRICE_SOURCES; parametric allowance,LOW,Parametric allowance for bin rental and disposal of demolition waste from washroom renovation,"Sitework & Civil > Earthwork, Surfacing & Landscaping","Sitework & Civil > Earthwork, Surfacing & Landscaping"
DEL-017-03::DL-010,EST_DEL-017-03_2026-02-27_0730,NO,DL-010,ITEM-010,Construction Labour > General Construction Labour,PKG-017,DEL-017-03,Plumbing rough-in — renovated fixtures,1,LS,2800.00,2800.00,CAD,PARAMETRIC,"PS-05 Construction_Labour_Rates.csv (T-05 Plumber $92.80/hr x 20h = $1,856.00) + materials allowance (pipe, fittings, hangers) $944.00; total $2,800",MED,Parametric estimate: 20h plumber for supply/drain/vent rough-in for toilet and sink reconnection,Construction Labour,Trade Labour
DEL-017-03::DL-011,EST_DEL-017-03_2026-02-27_0730,NO,DL-011,ITEM-011,Construction Labour > General Construction Labour,PKG-017,DEL-017-03,Plumbing rough-in — urinal addition,1,LS,2300.00,2300.00,CAD,PARAMETRIC,"PS-05 Construction_Labour_Rates.csv (T-05 Plumber $92.80/hr x 16h = $1,484.80) + materials allowance (pipe, fittings, carriers) $815.20; total $2,300",MED,Parametric estimate: 16h plumber for dedicated urinal supply and waste rough-in (SOW-0074),Construction Labour,Trade Labour
DEL-017-03::DL-012,EST_DEL-017-03_2026-02-27_0730,NO,DL-012,ITEM-012,Construction Labour > General Construction Labour,PKG-017,DEL-017-03,Mechanical rough-in — exhaust ventilation,1,LS,1600.00,1600.00,CAD,PARAMETRIC,"PS-05 Construction_Labour_Rates.csv (T-06 HVAC Sheet Metal $91.20/hr x 10h = $912.00) + materials allowance (ductwork, damper, roof cap) $688.00; total $1,600",MED,Parametric estimate: 10h HVAC sheet metal for exhaust fan ductwork rough-in; ASSUMPTION per REQ-007,Construction Labour,Trade Labour
DEL-017-03::DL-013,EST_DEL-017-03_2026-02-27_0730,NO,DL-013,ITEM-013,Construction Labour > General Construction Labour,PKG-017,DEL-017-03,Electrical rough-in — lighting and power,1,LS,1700.00,1700.00,CAD,PARAMETRIC,"PS-05 Construction_Labour_Rates.csv (T-04 Electrician $96.00/hr x 12h = $1,152.00) + materials allowance (wire, boxes, breakers) $548.00; total $1,700",MED,Parametric estimate: 12h electrician for lighting circuits + exhaust fan circuit + receptacles,Construction Labour,Trade Labour
DEL-017-03::DL-014,EST_DEL-017-03_2026-02-27_0730,NO,DL-014,ITEM-014,Construction Labour > General Construction Labour,PKG-017,DEL-017-03,Framing and partition work,15,m2,90.00,1350.00,CAD,PARAMETRIC,PS-04 Interior_Architectural_Rates.csv (IA-01 Metal stud partition + gypsum board: recommended rate $90/m2),MED,"ASSUMPTION: 15 m2 of metal stud partition for urinal privacy, layout modifications; qty TBD pending design",Construction Labour,Trade Labour
DEL-017-03::DL-015,EST_DEL-017-03_2026-02-27_0730,NO,DL-015,ITEM-015,Construction Labour > General Construction Labour,PKG-017,DEL-017-03,Wall finishes — washroom (ceramic tile or equivalent),30,m2,90.00,2700.00,CAD,PARAMETRIC,location TBD — ceramic tile rate not in PRICE_SOURCES; parametric estimate $90/m2 for industrial commercial tile supply and install,MED,ASSUMPTION: 30 m2 wall tile; qty TBD pending design. Rate is parametric for commercial-grade moisture-resistant ceramic tile.,Construction Labour,Trade Labour
DEL-017-03::DL-016,EST_DEL-017-03_2026-02-27_0730,NO,DL-016,ITEM-016,Construction Labour > General Construction Labour,PKG-017,DEL-017-03,Floor finishes — washroom,12,m2,70.00,840.00,CAD,PARAMETRIC,PS-04 Interior_Architectural_Rates.csv (IA-04 Commercial vinyl/laminate flooring: recommended rate $70/m2),MED,ASSUMPTION: 12 m2 floor area; qty TBD pending design. Slip-resistant commercial-grade floor.,Construction Labour,Trade Labour
DEL-017-03::DL-017,EST_DEL-017-03_2026-02-27_0730,NO,DL-017,ITEM-017,Construction Labour > General Construction Labour,PKG-017,DEL-017-03,Toilet — supply and install,1,EA,1200.00,1200.00,CAD,PARAMETRIC,location TBD — no fixture pricing source in PRICE_SOURCES; parametric estimate for commercial-grade vitreous china water closet with flush valve,MED,Parametric estimate: commercial-grade floor-mounted toilet including supply stop and rough-in trim,Construction Labour,Trade Labour
DEL-017-03::DL-018,EST_DEL-017-03_2026-02-27_0730,NO,DL-018,ITEM-018,Construction Labour > General Construction Labour,PKG-017,DEL-017-03,Sink with faucet — supply and install,1,EA,900.00,900.00,CAD,PARAMETRIC,location TBD — no fixture pricing source in PRICE_SOURCES; parametric estimate for commercial-grade wall-hung lavatory with faucet,MED,Parametric estimate: commercial-grade lavatory basin with single-lever faucet and supply lines,Construction Labour,Trade Labour
DEL-017-03::DL-019,EST_DEL-017-03_2026-02-27_0730,NO,DL-019,ITEM-019,Construction Labour > General Construction Labour,PKG-017,DEL-017-03,Urinal with flush valve — supply and install,1,EA,1100.00,1100.00,CAD,PARAMETRIC,location TBD — no fixture pricing source in PRICE_SOURCES; parametric estimate for commercial-grade wall-hung vitreous china urinal with manual flush valve,MED,Parametric estimate: wall-hung commercial urinal with manual flush valve and carrier (SOW-0074),Construction Labour,Trade Labour
DEL-017-03::DL-020,EST_DEL-017-03_2026-02-27_0730,NO,DL-020,ITEM-020,Construction Labour > General Construction Labour,PKG-017,DEL-017-03,Washroom accessories — supply and install,1,LS,1500.00,1500.00,CAD,PARAMETRIC,location TBD — no accessories pricing source in PRICE_SOURCES; parametric allowance for commercial washroom accessory package,MED,"Parametric allowance: soap dispenser, paper towel dispenser, mirror, toilet paper holders, grab bars (if required per accessibility)",Construction Labour,Trade Labour
DEL-017-03::DL-021,EST_DEL-017-03_2026-02-27_0730,NO,DL-021,ITEM-021,Construction Labour > General Construction Labour,PKG-017,DEL-017-03,Exhaust fan — supply and install,1,EA,650.00,650.00,CAD,PARAMETRIC,location TBD — no mechanical equipment pricing source; parametric estimate for inline exhaust fan,MED,Parametric estimate: commercial exhaust fan suitable for washroom; ASSUMPTION per REQ-007,Construction Labour,Trade Labour
DEL-017-03::DL-022,EST_DEL-017-03_2026-02-27_0730,NO,DL-022,ITEM-022,Construction Labour > General Construction Labour,PKG-017,DEL-017-03,Lighting fixtures — supply and install,2,EA,350.00,700.00,CAD,PARAMETRIC,location TBD — no lighting fixture pricing source; parametric estimate for LED vapour-tight washroom fixtures,MED,Parametric estimate: 2 EA LED vapour-tight fixtures suitable for washroom environment,Construction Labour,Trade Labour
DEL-017-03::DL-023,EST_DEL-017-03_2026-02-27_0730,NO,DL-023,ITEM-023,Construction Labour > General Construction Labour,PKG-017,DEL-017-03,Paint — walls and ceiling,15,m2,12.00,180.00,CAD,PARAMETRIC,PS-04 Interior_Architectural_Rates.csv (IA-02 Paint allowance: recommended rate $12/m2),MED,ASSUMPTION: 15 m2 of non-tiled wall and ceiling surfaces requiring paint,Construction Labour,Trade Labour
DEL-017-03::DL-024,EST_DEL-017-03_2026-02-27_0730,NO,DL-024,ITEM-024,"Quality, Safety & Environment > HSE & Quality Assurance",PKG-017,DEL-017-03,Rough-in inspections (plumbing / mechanical / electrical),1,LS,700.00,700.00,CAD,PARAMETRIC,PS-01 Professional_Staff_Rates.csv (R-06 QA/QC Lead $135/hr x 3h = $405) + PS-05 (T-05 Plumber $92.80/hr x 2h = $185.60) + PS-05 (T-04 Electrician $96.00/hr x 1h = $96.00); total $687 rounded to $700,MED,Parametric estimate: QA/QC lead + trade presence for rough-in inspections; County notification coordination,"Quality, Safety & Environment > HSE & Quality Assurance","Quality, Safety & Environment > HSE & Quality Assurance"
DEL-017-03::DL-025,EST_DEL-017-03_2026-02-27_0730,NO,DL-025,ITEM-025,"Quality, Safety & Environment > HSE & Quality Assurance",PKG-017,DEL-017-03,Final inspections (plumbing / mechanical / electrical / building),1,LS,900.00,900.00,CAD,PARAMETRIC,PS-01 Professional_Staff_Rates.csv (R-06 QA/QC Lead $135/hr x 4h = $540) + PS-05 (T-05 Plumber $92.80/hr x 2h = $185.60) + PS-05 (T-04 Electrician $96.00/hr x 1h = $96.00) + coordination $78.40; total $900,MED,Parametric estimate: QA/QC lead + trade presence for final inspections; County notification and report filing,"Quality, Safety & Environment > HSE & Quality Assurance","Quality, Safety & Environment > HSE & Quality Assurance"
DEL-017-03::DL-026,EST_DEL-017-03_2026-02-27_0730,NO,DL-026,ITEM-026,"Commissioning & Testing > Commissioning, Testing & Inspection",PKG-017,DEL-017-03,Functional testing and commissioning,1,LS,750.00,750.00,CAD,PARAMETRIC,PS-01 Professional_Staff_Rates.csv (R-23 Commissioning Agent $160/hr x 3h = $480) + PS-05 (T-05 Plumber $92.80/hr x 2h = $185.60) + PS-05 (T-04 Electrician $96.00/hr x 1h = $96.00); total $762 rounded to $750,MED,"Parametric estimate: commissioning agent + trades for fixture, ventilation, and lighting functional testing","Commissioning & Testing > Commissioning, Testing & Inspection","Commissioning & Testing > Commissioning, Testing & Inspection"
DEL-017-03::DL-027,EST_DEL-017-03_2026-02-27_0730,NO,DL-027,ITEM-027,"Commissioning & Testing > Commissioning, Testing & Inspection",PKG-017,DEL-017-03,Punch-list and deficiency correction,1,LS,1000.00,1000.00,CAD,PARAMETRIC,"PS-01 Professional_Staff_Rates.csv (R-06 QA/QC Lead $135/hr x 2h = $270) + PS-05 (T-08 Labourer $65.10/hr x 4h = $260.40) + PS-05 (T-05 Plumber $92.80/hr x 2h = $185.60) + PS-05 (T-01 Carpenter $80.60/hr x 2h = $161.20) + materials $123; total $1,000",MED,Parametric estimate: inspection walkthrough + correction labour + materials for typical punch-list,"Commissioning & Testing > Commissioning, Testing & Inspection","Commissioning & Testing > Commissioning, Testing & Inspection"
DEL-017-03::DL-028,EST_DEL-017-03_2026-02-27_0730,NO,DL-028,ITEM-028,General Conditions > General Requirements & Indirect,PKG-017,DEL-017-03,Warranty documentation and initiation,1,LS,250.00,250.00,CAD,PARAMETRIC,PS-01 Professional_Staff_Rates.csv (R-25 Contract Administrator $120/hr x 2h = $240); rounded to $250,MED,Parametric estimate: 2h contract administrator for warranty documentation and initiation,General Conditions > General Requirements & Indirect,General Conditions > General Requirements & Indirect
DEL-017-03::DL-029,EST_DEL-017-03_2026-02-27_0730,NO,DL-029,ITEM-029,Professional Services > Project Management,PKG-017,DEL-017-03,Project management — washroom renovation,6,hr,165.00,990.00,CAD,PARAMETRIC,"PS-02 Level_of_Effort.csv (DEL-017-03, R-01, 6h) x PS-01 Professional_Staff_Rates.csv (R-01 $165/hr)",MED,Direct from Level_of_Effort: 6h Project Manager at $165/hr,Professional Services,Project Management
DEL-017-03::DL-030,EST_DEL-017-03_2026-02-27_0730,NO,DL-030,ITEM-030,Professional Services > Project Management,PKG-017,DEL-017-03,Construction project management,8,hr,155.00,1240.00,CAD,PARAMETRIC,"PS-02 Level_of_Effort.csv (DEL-017-03, R-02, 8h) x PS-01 Professional_Staff_Rates.csv (R-02 $155/hr)",MED,Direct from Level_of_Effort: 8h Construction PM at $155/hr,Professional Services,Project Management
DEL-017-03::DL-031,EST_DEL-017-03_2026-02-27_0730,NO,DL-031,ITEM-031,Professional Services > Project Management,PKG-017,DEL-017-03,Site superintendent,10,hr,145.00,1450.00,CAD,PARAMETRIC,"PS-02 Level_of_Effort.csv (DEL-017-03, R-03, 10h) x PS-01 Professional_Staff_Rates.csv (R-03 $145/hr)",MED,Direct from Level_of_Effort: 10h Site Superintendent at $145/hr,Professional Services,Project Management
DEL-017-03::DL-032,EST_DEL-017-03_2026-02-27_0730,NO,DL-032,ITEM-032,Professional Services > Project Management,PKG-017,DEL-017-03,Cost estimator support,4,hr,135.00,540.00,CAD,PARAMETRIC,"PS-02 Level_of_Effort.csv (DEL-017-03, R-08, 4h) x PS-01 Professional_Staff_Rates.csv (R-08 $135/hr)",MED,Direct from Level_of_Effort: 4h Cost Estimator at $135/hr,Professional Services,Project Management
DEL-017-03::DL-033,EST_DEL-017-03_2026-02-27_0730,NO,DL-033,ITEM-033,Professional Services > Project Management,PKG-017,DEL-017-03,QA/QC lead,6,hr,135.00,810.00,CAD,PARAMETRIC,"PS-02 Level_of_Effort.csv (DEL-017-03, R-06, 6h) x PS-01 Professional_Staff_Rates.csv (R-06 $135/hr)",MED,Direct from Level_of_Effort: 6h QA/QC Lead at $135/hr,Professional Services,Project Management
DEL-017-03::DL-034,EST_DEL-017-03_2026-02-27_0730,NO,DL-034,ITEM-034,Professional Services > Project Management,PKG-017,DEL-017-03,HSE manager support,4,hr,140.00,560.00,CAD,PARAMETRIC,"PS-02 Level_of_Effort.csv (DEL-017-03, R-05, 4h) x PS-01 Professional_Staff_Rates.csv (R-05 $140/hr)",MED,Direct from Level_of_Effort: 4h HSE Manager at $140/hr,Professional Services,Project Management
DEL-017-03::DL-035,EST_DEL-017-03_2026-02-27_0730,NO,DL-035,ITEM-035,Construction Labour > General Construction Labour,PKG-017,DEL-017-03,Ceiling finish — washroom,12,m2,80.00,960.00,CAD,PARAMETRIC,PS-04 Interior_Architectural_Rates.csv (IA-03 Suspended acoustic ceiling: recommended rate $80/m2),MED,ASSUMPTION: 12 m2 ceiling area matching floor area; moisture-resistant ceiling panel,Construction Labour,Trade Labour
DEL-017-04::DL-001,EST_DEL-017-04_2026-02-27_0730,NO,DL-001,ITM-001,Professional Services > Design & Engineering,PKG-017,DEL-017-04,Design — Space planning and preliminary design (PM 6h + Cost Est 4h portion),1,LS,1530,1530,CAD,PARAMETRIC,"Level_of_Effort.csv DEL-017-04 R-01 6h × $165/h = $990 + R-08 4h × $135/h = $540; Professional_Staff_Rates.csv R-01, R-08",MED,PM and Cost Estimator hours allocated to design phase; 10h of 38h total LoE applied to design activities,Professional Services,Design & Engineering
DEL-017-04::DL-002,EST_DEL-017-04_2026-02-27_0730,NO,DL-002,ITM-002,Professional Services > Design & Engineering,PKG-017,DEL-017-04,Design — Locker system and laundry equipment selection,1,LS,500,500,CAD,PARAMETRIC,ASSUMPTION [ASM-006]; no specific pricing source for product selection effort,LOW,Parametric allowance for product evaluation; 3-4h equivalent professional time,Professional Services,Design & Engineering
DEL-017-04::DL-003,EST_DEL-017-04_2026-02-27_0730,NO,DL-003,ITM-003,Professional Services > Design & Engineering,PKG-017,DEL-017-04,Design — Final design and IFC drawings (multi-discipline),1,LS,3500,3500,CAD,PARAMETRIC,ASSUMPTION [ASM-007]; parametric estimate based on small renovation scope,LOW,"Architectural, plumbing, electrical, mechanical design; P.Eng. stamp; small room scope within existing building",Professional Services,Design & Engineering
DEL-017-04::DL-004,EST_DEL-017-04_2026-02-27_0730,NO,DL-004,ITM-004,General Conditions > General Requirements & Indirect,PKG-017,DEL-017-04,Permitting — application process and coordination,1,LS,500,500,CAD,PARAMETRIC,ASSUMPTION [ASM-008]; permit fees paid by County per RFP §3.3.1,LOW,Proponent effort only; County pays permit fees,General Conditions > General Requirements & Indirect,General Conditions > General Requirements & Indirect
DEL-017-04::DL-005,EST_DEL-017-04_2026-02-27_0730,NO,DL-005,ITM-005,Construction Labour > General Construction Labour,PKG-017,DEL-017-04,Site preparation and temporary protection,1,LS,650,650,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-01 Carpenter $80.60/h × 4h + T-08 Labourer $65.10/h × 4h = $582.80 + materials ~$67,MED,Hoarding/protection within Old North Shop; ~1 day 2-person crew,Construction Labour,Trade Labour
DEL-017-04::DL-006,EST_DEL-017-04_2026-02-27_0730,NO,DL-006,ITM-006,Construction Labour > General Construction Labour,PKG-017,DEL-017-04,Demolition — remove existing finishes in construction zone,1,LS,400,400,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-08 Labourer $65.10/h × 4h + T-01 Carpenter $80.60/h × 2h = $421.40; rounded,MED,Limited demolition per Procedure [A-004]; half-day crew,Construction Labour,Trade Labour
DEL-017-04::DL-007,EST_DEL-017-04_2026-02-27_0730,NO,DL-007,ITM-007,Construction Labour > General Construction Labour,PKG-017,DEL-017-04,Partition wall framing — metal stud + gypsum board,30,m2,90,2700,CAD,RATE_TABLE,Interior_Architectural_Rates.csv IA-01 RecommendedRate=$90/m2,MED,Office/utility partition rate applied; 30 m2 assumed per [ASM-003],Construction Labour,Trade Labour
DEL-017-04::DL-008,EST_DEL-017-04_2026-02-27_0730,NO,DL-008,ITM-008,Construction Labour > General Construction Labour,PKG-017,DEL-017-04,Moisture-resistant drywall in wet areas,10,m2,105,1050,CAD,PARAMETRIC,Interior_Architectural_Rates.csv IA-01 range $65-$120; $105 used for moisture-resistant upgrade,MED,Higher end of IA-01 range for moisture-resistant board in laundry/sink area,Construction Labour,Trade Labour
DEL-017-04::DL-009,EST_DEL-017-04_2026-02-27_0730,NO,DL-009,ITM-009,Construction Labour > General Construction Labour,PKG-017,DEL-017-04,Door supply and installation (entry door with hardware),1,EA,1200,1200,CAD,PARAMETRIC,ASSUMPTION [ASM-009]; no door pricing in source tables,LOW,Interior commercial door with frame and hardware; fire rating TBD per [F-001],Construction Labour,Trade Labour
DEL-017-04::DL-010,EST_DEL-017-04_2026-02-27_0730,NO,DL-010,ITM-010,Construction Labour > General Construction Labour,PKG-017,DEL-017-04,Plumbing rough-in — sink and floor drain,1,LS,2800,2800,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-05 Plumber $92.80/h × 16h = $1484.80 + materials ~$1315,MED,"Drain, vent, supply for 1 sink + 1 floor drain; 2 days plumber; connects to project cistern/septic",Construction Labour,Trade Labour
DEL-017-04::DL-011,EST_DEL-017-04_2026-02-27_0730,NO,DL-011,ITM-011,Construction Labour > General Construction Labour,PKG-017,DEL-017-04,Plumbing rough-in — laundry connections,1,LS,1800,1800,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-05 Plumber $92.80/h × 10h = $928 + materials ~$872,MED,"Hot/cold supply, drain, shut-off valves for washer; 1.25 days plumber",Construction Labour,Trade Labour
DEL-017-04::DL-012,EST_DEL-017-04_2026-02-27_0730,NO,DL-012,ITM-012,Construction Labour > General Construction Labour,PKG-017,DEL-017-04,Plumbing fixture — hand wash sink with faucet and mirror,1,EA,850,850,CAD,PARAMETRIC,ASSUMPTION [ASM-010]; no fixture pricing in source tables,LOW,Commercial-grade hand wash sink; supply and install,Construction Labour,Trade Labour
DEL-017-04::DL-013,EST_DEL-017-04_2026-02-27_0730,NO,DL-013,ITM-013,Construction Labour > General Construction Labour,PKG-017,DEL-017-04,Electrical rough-in — lighting and general receptacles,1,LS,2400,2400,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-04 Electrician $96.00/h × 14h = $1344 + materials ~$1056,MED,"4 lighting circuits, 4 receptacles (15A/120V), switches; 1.75 days electrician",Construction Labour,Trade Labour
DEL-017-04::DL-014,EST_DEL-017-04_2026-02-27_0730,NO,DL-014,ITM-014,Construction Labour > General Construction Labour,PKG-017,DEL-017-04,Electrical rough-in — dedicated laundry circuits,1,LS,1600,1600,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-04 Electrician $96.00/h × 8h = $768 + materials ~$832,MED,Washer 20A/240V + dryer 30A/240V dedicated circuits per Guidance; 1 day electrician,Construction Labour,Trade Labour
DEL-017-04::DL-015,EST_DEL-017-04_2026-02-27_0730,NO,DL-015,ITM-015,Construction Labour > General Construction Labour,PKG-017,DEL-017-04,Electrical rough-in — exhaust fan circuit,1,LS,600,600,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-04 Electrician $96.00/h × 3h = $288 + materials ~$312,MED,Single circuit for exhaust fan; half-day electrician,Construction Labour,Trade Labour
DEL-017-04::DL-016,EST_DEL-017-04_2026-02-27_0730,NO,DL-016,ITM-016,Construction Labour > General Construction Labour,PKG-017,DEL-017-04,Exhaust ventilation — change room exhaust fan supply and install,1,EA,1400,1400,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-06 HVAC $91.20/h × 6h = $547.20 + equipment/materials ~$853,MED,"Exhaust fan unit, ductwork, exterior penetration/louver; per REQ-017-04-07",Construction Labour,Trade Labour
DEL-017-04::DL-017,EST_DEL-017-04_2026-02-27_0730,NO,DL-017,ITM-017,Construction Labour > General Construction Labour,PKG-017,DEL-017-04,Dryer exhaust duct and exterior termination,1,EA,650,650,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-06 HVAC $91.20/h × 3h = $273.60 + materials ~$376,MED,"Dryer duct, lint trap, exterior termination; per Procedure Step 2.6",Construction Labour,Trade Labour
DEL-017-04::DL-018,EST_DEL-017-04_2026-02-27_0730,NO,DL-018,ITM-018,Construction Labour > General Construction Labour,PKG-017,DEL-017-04,Insulation — wall and ceiling,15,m2,35,525,CAD,PARAMETRIC,ASSUMPTION [ASM-011]; no insulation rate in source tables,LOW,Batt insulation in partitions and ceiling; rate parametric estimate,Construction Labour,Trade Labour
DEL-017-04::DL-019,EST_DEL-017-04_2026-02-27_0730,NO,DL-019,ITM-019,Construction Labour > General Construction Labour,PKG-017,DEL-017-04,Flooring — commercial vinyl/laminate (slip-resistant),18,m2,70,1260,CAD,RATE_TABLE,Interior_Architectural_Rates.csv IA-04 RecommendedRate=$70/m2,MED,Commercial vinyl/laminate per IA-04; 18 m2 per [ASM-003],Construction Labour,Trade Labour
DEL-017-04::DL-020,EST_DEL-017-04_2026-02-27_0730,NO,DL-020,ITM-020,Construction Labour > General Construction Labour,PKG-017,DEL-017-04,Ceiling finish — suspended acoustic or drywall,18,m2,80,1440,CAD,RATE_TABLE,Interior_Architectural_Rates.csv IA-03 RecommendedRate=$80/m2,MED,Suspended acoustic ceiling per IA-03; 18 m2 per [ASM-003],Construction Labour,Trade Labour
DEL-017-04::DL-021,EST_DEL-017-04_2026-02-27_0730,NO,DL-021,ITM-021,Construction Labour > General Construction Labour,PKG-017,DEL-017-04,Paint — walls and ceiling,60,m2,12,720,CAD,RATE_TABLE,Interior_Architectural_Rates.csv IA-02 RecommendedRate=$12/m2,MED,Paint allowance per IA-02; 60 m2 total paintable surface per [ASM-003],Construction Labour,Trade Labour
DEL-017-04::DL-022,EST_DEL-017-04_2026-02-27_0730,NO,DL-022,ITM-022,Construction Labour > General Construction Labour,PKG-017,DEL-017-04,Locker system — supply and install (8 metal lockers),8,EA,450,3600,CAD,PARAMETRIC,ASSUMPTION [ASM-004]; no locker pricing in source tables,LOW,Powder-coated metal single-tier lockers; $450/EA parametric; Datasheet notes metal preferred,Construction Labour,Trade Labour
DEL-017-04::DL-023,EST_DEL-017-04_2026-02-27_0730,NO,DL-023,ITM-023,Construction Labour > General Construction Labour,PKG-017,DEL-017-04,Bench seating — supply and install,1,EA,800,800,CAD,PARAMETRIC,ASSUMPTION [ASM-005]; no bench pricing in source tables,LOW,"6-ft locker room bench, wall-mounted or freestanding",Construction Labour,Trade Labour
DEL-017-04::DL-024,EST_DEL-017-04_2026-02-27_0730,NO,DL-024,ITM-024,Construction Labour > General Construction Labour,PKG-017,DEL-017-04,Laundry equipment — commercial washer supply and install,1,EA,3500,3500,CAD,PARAMETRIC,ASSUMPTION [ASM-012]; no laundry equipment pricing in source tables,LOW,Commercial-grade washer per Guidance trade-off recommendation; spec TBD per [C-001],Construction Labour,Trade Labour
DEL-017-04::DL-025,EST_DEL-017-04_2026-02-27_0730,NO,DL-025,ITM-025,Construction Labour > General Construction Labour,PKG-017,DEL-017-04,Laundry equipment — commercial dryer supply and install,1,EA,3000,3000,CAD,PARAMETRIC,ASSUMPTION [ASM-013]; no laundry equipment pricing in source tables,LOW,Commercial-grade dryer per Guidance trade-off recommendation; spec TBD per [C-001],Construction Labour,Trade Labour
DEL-017-04::DL-026,EST_DEL-017-04_2026-02-27_0730,NO,DL-026,ITM-026,Construction Labour > General Construction Labour,PKG-017,DEL-017-04,Lighting fixtures — supply and install,4,EA,250,1000,CAD,PARAMETRIC,ASSUMPTION [ASM-014]; no lighting fixture pricing in source tables,LOW,LED panel or surface-mount fixtures; 4 units for ~200 sqft room,Construction Labour,Trade Labour
DEL-017-04::DL-027,EST_DEL-017-04_2026-02-27_0730,NO,DL-027,ITM-027,General Conditions > General Requirements & Indirect,PKG-017,DEL-017-04,Safety code inspections — coordination and attendance,1,LS,800,800,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-08 Labourer $65.10/h × 4h standby + Professional_Staff_Rates.csv R-03 $145/h × 4h = $840; rounded,MED,Plumbing/electrical/mechanical/building final inspections; County rep present,General Conditions > General Requirements & Indirect,General Conditions > General Requirements & Indirect
DEL-017-04::DL-028,EST_DEL-017-04_2026-02-27_0730,NO,DL-028,ITM-028,"Commissioning & Testing > Commissioning, Testing & Inspection",PKG-017,DEL-017-04,Ventilation commissioning — exhaust and dryer duct testing,1,LS,600,600,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-06 HVAC $91.20/h × 4h = $364.80 + Professional_Staff_Rates.csv R-23 $160/h × 1h = $160; rounded,MED,Functional test per Procedure Step 2.15 [C-003],"Commissioning & Testing > Commissioning, Testing & Inspection","Commissioning & Testing > Commissioning, Testing & Inspection"
DEL-017-04::DL-029,EST_DEL-017-04_2026-02-27_0730,NO,DL-029,ITM-029,General Conditions > General Requirements & Indirect,PKG-017,DEL-017-04,Punch-list walkthrough and deficiency correction,1,LS,500,500,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-01 Carpenter $80.60/h × 4h + T-08 Labourer $65.10/h × 2h = $452.60; rounded,MED,Assumes minor corrections typical for new-build room,General Conditions > General Requirements & Indirect,General Conditions > General Requirements & Indirect
DEL-017-04::DL-030,EST_DEL-017-04_2026-02-27_0730,NO,DL-030,ITM-030,Professional Services > Project Management,PKG-017,DEL-017-04,Project management — DEL-017-04 oversight,1,LS,990,990,CAD,PARAMETRIC,Level_of_Effort.csv R-01 PM 6h × Professional_Staff_Rates.csv R-01 $165/h = $990,MED,PM hours from LoE; includes DEL-017-03 coordination,Professional Services,Project Management
DEL-017-04::DL-031,EST_DEL-017-04_2026-02-27_0730,NO,DL-031,ITM-031,Professional Services > Project Management,PKG-017,DEL-017-04,Construction management and site superintendent,1,LS,2690,2690,CAD,PARAMETRIC,Level_of_Effort.csv R-02 CPM 8h × $155/h = $1240 + R-03 Site Super 10h × $145/h = $1450 = $2690,MED,Construction PM and Site Superintendent hours from LoE,Professional Services,Project Management
DEL-017-04::DL-032,EST_DEL-017-04_2026-02-27_0730,NO,DL-032,ITM-032,Professional Services > Project Management,PKG-017,DEL-017-04,QA/QC and HSE oversight,1,LS,1370,1370,CAD,PARAMETRIC,Level_of_Effort.csv R-06 QA/QC 6h × $135/h = $810 + R-05 HSE 4h × $140/h = $560 = $1370,MED,QA/QC Lead and HSE Manager hours from LoE,Professional Services,Project Management
DEL-017-04::DL-033,EST_DEL-017-04_2026-02-27_0730,NO,DL-033,ITM-033,Professional Services > Design & Engineering,PKG-017,DEL-017-04,As-built drawings — production,1,LS,750,750,CAD,PARAMETRIC,ASSUMPTION [ASM-015]; ~5h drafting at BIM Technician rate R-13 $95/h = $475 + markup/coordination ~$275,LOW,Standard design-build deliverable per CCDC 14-2013 [X-003],Professional Services,Design & Engineering
