AssumptionUID,FromDeliverableID,SnapshotID,AssumptionID,Category,Description,Impact,SourcePath
DEL-015-01::A-0001,DEL-015-01,EST_DEL-015-01_2026-02-26_2232,ASM-001,,Service voltage is 208Y/120V 3-phase (no step-down transformers required for 120V branch circuits),"If 480Y/277V is selected, step-down transformers would add $5,000-$15,000 to service entrance materials and larger service conductors may reduce material cost. Net impact uncertain.",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-015-01_2026-02-26_2232/Assumptions_Log.md
DEL-015-01::A-0002,DEL-015-01,EST_DEL-015-01_2026-02-26_2232,ASM-002,,Service ampacity is in the 200A-400A range (medium commercial),"If service exceeds 400A, MDP and service entrance costs increase significantly ($10,000-$30,000 additional). Below 200A is unlikely given load list.",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-015-01_2026-02-26_2232/Assumptions_Log.md
DEL-015-01::A-0003,DEL-015-01,EST_DEL-015-01_2026-02-26_2232,ASM-003,,Three-phase service is available from the local utility at SW 14-44-21-W4 without major infrastructure extension,"If 3-phase requires utility line extension, costs could increase by $10,000-$100,000+ depending on distance. This would be a utility cost, potentially passed through.",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-015-01_2026-02-26_2232/Assumptions_Log.md
DEL-015-01::A-0004,DEL-015-01,EST_DEL-015-01_2026-02-26_2232,ASM-004,,Service trench length is approximately 15 metres,"Each metre of variance changes cost by $95. A 30m trench would cost $2,850 (vs $1,425).",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-015-01_2026-02-26_2232/Assumptions_Log.md
DEL-015-01::A-0005,DEL-015-01,EST_DEL-015-01_2026-02-26_2232,ASM-005,,Welding receptacle count is 4 EA,"Each additional receptacle is $950. If 6 required, adds $1,900.",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-015-01_2026-02-26_2232/Assumptions_Log.md
DEL-015-01::A-0006,DEL-015-01,EST_DEL-015-01_2026-02-26_2232,ASM-006,,"Utility application fees and coordination costs total approximately $2,500","Fees vary widely by utility and service type. Could range from $1,000 to $10,000+.",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-015-01_2026-02-26_2232/Assumptions_Log.md
DEL-015-01::A-0007,DEL-015-01,EST_DEL-015-01_2026-02-26_2232,ASM-007,,"Alberta Electrical Safety Code permit for commercial work costs approximately $1,500","Actual fees are set by the Safety Codes authority and based on project value. Could be $500-$3,000.",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-015-01_2026-02-26_2232/Assumptions_Log.md
DEL-015-01::A-0008,DEL-015-01,EST_DEL-015-01_2026-02-26_2232,ASM-008,,Electrician fully burdened rate of $96/hr is applicable for this scope,Market rates may vary; specialized high-voltage electricians could command higher rates.,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-015-01_2026-02-26_2232/Assumptions_Log.md
DEL-015-01::A-0009,DEL-015-01,EST_DEL-015-01_2026-02-26_2232,ASM-009,,Ground resistance testing equipment is included in commissioning cost (no separate rental),"If specialized testing equipment must be rented separately, add $500-$1,500.",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-015-01_2026-02-26_2232/Assumptions_Log.md
DEL-015-01::A-0010,DEL-015-01,EST_DEL-015-01_2026-02-26_2232,ASM-010,,Currency is CAD throughout (no foreign currency components),"If imported equipment (e.g., MDP) is priced in USD, exchange rate risk applies.",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-015-01_2026-02-26_2232/Assumptions_Log.md
DEL-015-04::A-0001,DEL-015-04,EST_DEL-015-04_2026-02-27_0834,ASM-001,,Overhead door count is 4 (3 main bay doors + 1 wash bay door),"If more/fewer doors, L-003 cost changes by ~$1,150 per door",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-015-04_2026-02-27_0834/Assumptions_Log.md
DEL-015-04::A-0002,DEL-015-04,EST_DEL-015-04_2026-02-27_0834,ASM-002,,Exhaust fan count is 2,"If more/fewer fans, L-007 cost changes by ~$1,150 per fan; scope boundary with PKG-013 could shift scope entirely",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-015-04_2026-02-27_0834/Assumptions_Log.md
DEL-015-04::A-0003,DEL-015-04,EST_DEL-015-04_2026-02-27_0834,ASM-003,,Crane power supply method is conductor bar system,"If festoon cable used instead, crane circuit cost may decrease by 20-30%; if bus duct, cost may increase",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-015-04_2026-02-27_0834/Assumptions_Log.md
DEL-015-04::A-0004,DEL-015-04,EST_DEL-015-04_2026-02-27_0834,ASM-004,,All equipment circuits are 240V or 3-phase (consistent with building 3-phase service),"If 600V service, conductor costs may be lower but equipment costs may differ",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-015-04_2026-02-27_0834/Assumptions_Log.md
DEL-015-04::A-0005,DEL-015-04,EST_DEL-015-04_2026-02-27_0834,ASM-005,,Motor disconnects are required for all motor loads per CEC,"If CEC does not require disconnects for certain loads, ITEM-008 quantity may decrease",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-015-04_2026-02-27_0834/Assumptions_Log.md
DEL-015-04::A-0006,DEL-015-04,EST_DEL-015-04_2026-02-27_0834,ASM-006,,Average conduit run length is ~13 m per circuit,"If equipment layout or panel location differs significantly, conduit quantity (120 m) may change +/- 30%",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-015-04_2026-02-27_0834/Assumptions_Log.md
DEL-015-04::A-0007,DEL-015-04,EST_DEL-015-04_2026-02-27_0834,ASM-007,,Electrician productivity is approximately 12 hours per equipment circuit group (rough-in through termination),"If circuits are more complex (e.g., longer runs, difficult routing), hours may increase 20-40%",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-015-04_2026-02-27_0834/Assumptions_Log.md
DEL-015-04::A-0008,DEL-015-04,EST_DEL-015-04_2026-02-27_0834,ASM-008,,Equipment is furnished by others; this deliverable covers power circuit installation only,"If equipment procurement is included in this scope, costs would increase substantially",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-015-04_2026-02-27_0834/Assumptions_Log.md
DEL-015-04::A-0009,DEL-015-04,EST_DEL-015-04_2026-02-27_0834,ASM-009,,One distribution panel feeds all equipment circuits,"If multiple panels, routing and conduit costs may increase; additional panel costs covered under DEL-015-01",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-015-04_2026-02-27_0834/Assumptions_Log.md
DEL-015-04::A-0010,DEL-015-04,EST_DEL-015-04_2026-02-27_0834,ASM-010,,Safety Code inspection is a single visit covering all equipment circuits,"If multiple inspection visits are required, L-015 cost may increase by $400-$800 per additional visit",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-015-04_2026-02-27_0834/Assumptions_Log.md
DEL-016-01::A-0001,DEL-016-01,EST_DEL-016-01_2026-02-28_0808,ASM-001,,Equipment,Equipment_Pricing.csv EQ-01; range $120k-$280k,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-016-01_2026-02-28_0808/Assumptions_Log.md
DEL-016-01::A-0002,DEL-016-01,EST_DEL-016-01_2026-02-28_0808,ASM-002,,Equipment,Guidance Section 4 (Trade-offs); typical maintenance shop application,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-016-01_2026-02-28_0808/Assumptions_Log.md
DEL-016-01::A-0003,DEL-016-01,EST_DEL-016-01_2026-02-28_0808,ASM-003,,Labour,Parametric estimate based on typical 5-tonne overhead crane installation in an enclosed building with structural runway in place,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-016-01_2026-02-28_0808/Assumptions_Log.md
DEL-016-01::A-0004,DEL-016-01,EST_DEL-016-01_2026-02-28_0808,ASM-004,,Labour,Parametric estimate — approx. 60% of ironworker hours,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-016-01_2026-02-28_0808/Assumptions_Log.md
DEL-016-01::A-0005,DEL-016-01,EST_DEL-016-01_2026-02-28_0808,ASM-005,,Labour,Parametric estimate for 2 crane circuits with festoon/conductor bar systems,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-016-01_2026-02-28_0808/Assumptions_Log.md
DEL-016-01::A-0006,DEL-016-01,EST_DEL-016-01_2026-02-28_0808,ASM-006,,Commissioning,Parametric estimate: approximately 2 crew-days of crane operator + ironworker for all functional tests,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-016-01_2026-02-28_0808/Assumptions_Log.md
DEL-016-01::A-0007,DEL-016-01,EST_DEL-016-01_2026-02-28_0808,ASM-007,,Commissioning,"Parametric estimate: test weight rental, crane operator, witnessed test, documentation",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-016-01_2026-02-28_0808/Assumptions_Log.md
DEL-016-01::A-0008,DEL-016-01,EST_DEL-016-01_2026-02-28_0808,ASM-008,,Commissioning,"Parametric estimate: inspection fees, scheduling, attendance, potential re-inspection",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-016-01_2026-02-28_0808/Assumptions_Log.md
DEL-016-01::A-0009,DEL-016-01,EST_DEL-016-01_2026-02-28_0808,ASM-009,,Commissioning,Parametric estimate: half-day of crane operator + PM for owner walkthrough,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-016-01_2026-02-28_0808/Assumptions_Log.md
DEL-016-01::A-0010,DEL-016-01,EST_DEL-016-01_2026-02-28_0808,ASM-010,,Professional,Parametric estimate: structural engineer + electrical engineer + PM review time,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-016-01_2026-02-28_0808/Assumptions_Log.md
DEL-016-01::A-0011,DEL-016-01,EST_DEL-016-01_2026-02-28_0808,ASM-011,,Professional,Parametric estimate for document assembly and handover package,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-016-01_2026-02-28_0808/Assumptions_Log.md
DEL-016-01::A-0012,DEL-016-01,EST_DEL-016-01_2026-02-28_0808,ASM-012,,Professional,Parametric estimate for full procurement cycle management,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-016-01_2026-02-28_0808/Assumptions_Log.md
DEL-016-01::A-0013,DEL-016-01,EST_DEL-016-01_2026-02-28_0808,ASM-013,,Freight,"Parametric estimate for industrial equipment delivery to Ferintosh, AB area",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-016-01_2026-02-28_0808/Assumptions_Log.md
DEL-016-01::A-0014,DEL-016-01,EST_DEL-016-01_2026-02-28_0808,ASM-014,,Equipment,Equipment_Pricing.csv EQ-04; Specification REQ-016-01-15; Guidance Section 3.2,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-016-01_2026-02-28_0808/Assumptions_Log.md
DEL-017-04::A-0001,DEL-017-04,EST_DEL-017-04_2026-02-27_0730,ASM-001,,Locker room is new construction within existing Old North Shop (not renovation of previously built-out space),Limited demolition assumed (DL-006 at $400) vs. significant demolition if existing build-out must be removed,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-017-04_2026-02-27_0730/Assumptions_Log.md
DEL-017-04::A-0002,DEL-017-04,EST_DEL-017-04_2026-02-27_0730,ASM-002,,No shower facilities included in locker room,"If showers required, add $5,000-$10,000 for tile shower, plumbing, and drainage",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-017-04_2026-02-27_0730/Assumptions_Log.md
DEL-017-04::A-0003,DEL-017-04,EST_DEL-017-04_2026-02-27_0730,ASM-003,,Locker room footprint approximately 18 m2 (~200 sqft) with ~2.7m (9 ft) ceiling height,Partition area: 30 m2; floor area: 18 m2; ceiling area: 18 m2; paint area: 60 m2. All quantities scale proportionally if room is larger/smaller.,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-017-04_2026-02-27_0730/Assumptions_Log.md
DEL-017-04::A-0004,DEL-017-04,EST_DEL-017-04_2026-02-27_0730,ASM-004,,"8 lockers assumed (single-tier metal, powder-coated)","DL-022: $3,600 (8 x $450/EA). If 12 lockers: $5,400; if 6: $2,700",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-017-04_2026-02-27_0730/Assumptions_Log.md
DEL-017-04::A-0005,DEL-017-04,EST_DEL-017-04_2026-02-27_0730,ASM-005,,Single 6-ft bench unit assumed,DL-023: $800,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-017-04_2026-02-27_0730/Assumptions_Log.md
DEL-017-04::A-0006,DEL-017-04,EST_DEL-017-04_2026-02-27_0730,ASM-006,,Product selection effort (locker + laundry equipment) estimated at ~3-4 hours professional time ($500),DL-002: $500,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-017-04_2026-02-27_0730/Assumptions_Log.md
DEL-017-04::A-0007,DEL-017-04,EST_DEL-017-04_2026-02-27_0730,ASM-007,,"Multi-discipline IFC design cost estimated at $3,500 lump sum","DL-003: $3,500",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-017-04_2026-02-27_0730/Assumptions_Log.md
DEL-017-04::A-0008,DEL-017-04,EST_DEL-017-04_2026-02-27_0730,ASM-008,,Permit application coordination effort estimated at $500,DL-004: $500,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-017-04_2026-02-27_0730/Assumptions_Log.md
DEL-017-04::A-0009,DEL-017-04,EST_DEL-017-04_2026-02-27_0730,ASM-009,,"Interior commercial door with frame and hardware at $1,200","DL-009: $1,200. Fire-rated assembly would be ~$2,500+",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-017-04_2026-02-27_0730/Assumptions_Log.md
DEL-017-04::A-0010,DEL-017-04,EST_DEL-017-04_2026-02-27_0730,ASM-010,,Commercial hand wash sink with faucet and mirror at $850,DL-012: $850,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-017-04_2026-02-27_0730/Assumptions_Log.md
DEL-017-04::A-0011,DEL-017-04,EST_DEL-017-04_2026-02-27_0730,ASM-011,,Batt insulation at $35/m2,DL-018: $525 (15 m2 x $35),/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-017-04_2026-02-27_0730/Assumptions_Log.md
DEL-017-04::A-0012,DEL-017-04,EST_DEL-017-04_2026-02-27_0730,ASM-012,,"Commercial washer at $3,500 supply and install","DL-024: $3,500",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-017-04_2026-02-27_0730/Assumptions_Log.md
DEL-017-04::A-0013,DEL-017-04,EST_DEL-017-04_2026-02-27_0730,ASM-013,,"Commercial dryer at $3,000 supply and install","DL-025: $3,000",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-017-04_2026-02-27_0730/Assumptions_Log.md
DEL-017-04::A-0014,DEL-017-04,EST_DEL-017-04_2026-02-27_0730,ASM-014,,LED lighting fixtures at $250/EA (supply and install),"DL-026: $1,000 (4 x $250)",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-017-04_2026-02-27_0730/Assumptions_Log.md
DEL-017-04::A-0015,DEL-017-04,EST_DEL-017-04_2026-02-27_0730,ASM-015,,As-built drawing production at $750,DL-033: $750,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-017-04_2026-02-27_0730/Assumptions_Log.md
DEL-018-01::A-0001,DEL-018-01,EST_DEL-018-01_2026-02-27_0600,ASM-001,,Topsoil stripping is unconditionally required regardless of any prior Owner activity,Full scope is priced — no credit for prior Owner stripping,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-01_2026-02-27_0600/Assumptions_Log.md
DEL-018-01::A-0002,DEL-018-01,EST_DEL-018-01_2026-02-27_0600,ASM-002,,"Stripping area = 3,500 m2","Primary cost driver — ITEM-001 ($11,200) scales linearly with area. If actual area is 2,500 m2, total drops by ~$3,200; if 5,000 m2, total increases by ~$4,800.",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-01_2026-02-27_0600/Assumptions_Log.md
DEL-018-01::A-0003,DEL-018-01,EST_DEL-018-01_2026-02-27_0600,ASM-003,,Average topsoil depth = 200 mm,Affects production rate and labour hours; does not directly change EC-04 unit rate (which is per m2 all-in),/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-01_2026-02-27_0600/Assumptions_Log.md
DEL-018-01::A-0004,DEL-018-01,EST_DEL-018-01_2026-02-27_0600,ASM-004,,Equipment operator production rate = 150 m2/hr for topsoil stripping,"Drives 24 operator-hours (ITEM-015, $2,112). At 100 m2/hr = 35 hrs ($3,080); at 200 m2/hr = 18 hrs ($1,584).",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-01_2026-02-27_0600/Assumptions_Log.md
DEL-018-01::A-0005,DEL-018-01,EST_DEL-018-01_2026-02-27_0600,ASM-005,,Labourer support ratio = 0.67x equipment operator hours,"Drives 16 labourer-hours (ITEM-016, $1,041.60)",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-01_2026-02-27_0600/Assumptions_Log.md
DEL-018-01::A-0006,DEL-018-01,EST_DEL-018-01_2026-02-27_0600,ASM-006,,"Equipment mobilization/demobilization = $3,500 (allowance)","ITEM-002 ($3,500). Range could be $2,000-$6,000 depending on distance and equipment type.",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-01_2026-02-27_0600/Assumptions_Log.md
DEL-018-01::A-0007,DEL-018-01,EST_DEL-018-01_2026-02-27_0600,ASM-007,,"Pre-construction site assessment = $1,500 (allowance)","ITEM-003 ($1,500)",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-01_2026-02-27_0600/Assumptions_Log.md
DEL-018-01::A-0008,DEL-018-01,EST_DEL-018-01_2026-02-27_0600,ASM-008,,"Utility locate + ground disturbance authorization = $1,200 (allowance)","ITEM-004 ($1,200)",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-01_2026-02-27_0600/Assumptions_Log.md
DEL-018-01::A-0009,DEL-018-01,EST_DEL-018-01_2026-02-27_0600,ASM-009,,"Survey staking = $1,800 (allowance)","ITEM-005 ($1,800)",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-01_2026-02-27_0600/Assumptions_Log.md
DEL-018-01::A-0010,DEL-018-01,EST_DEL-018-01_2026-02-27_0600,ASM-010,,"Erosion and sediment control = $2,500 (allowance)","ITEM-006 ($2,500)",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-01_2026-02-27_0600/Assumptions_Log.md
DEL-018-01::A-0011,DEL-018-01,EST_DEL-018-01_2026-02-27_0600,ASM-011,,"Stockpile stabilization = $1,500 (allowance)","ITEM-007 ($1,500). Procedure Step 6 notes method varies by storage duration.",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-01_2026-02-27_0600/Assumptions_Log.md
DEL-018-01::A-0012,DEL-018-01,EST_DEL-018-01_2026-02-27_0600,ASM-012,,"Final inspection and County coordination = $1,000 (allowance)","ITEM-008 ($1,000)",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-01_2026-02-27_0600/Assumptions_Log.md
DEL-018-02::A-0001,DEL-018-02,EST_DEL-018-02_2026-02-27_0730,ASM-001,,"Site grading area is approximately 2,500 m2 for the expansion lot","Grading costs scale linearly with area. If actual area is 50% larger, earthworks cost increases by ~$20,000",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-02_2026-02-27_0730/Assumptions_Log.md
DEL-018-02::A-0002,DEL-018-02,EST_DEL-018-02_2026-02-27_0730,ASM-002,,Average cut depth for rough grading is 0.4m,"Rough grading cost scales with depth. At 0.6m avg, ITM-007 would increase to ~$30,000",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-02_2026-02-27_0730/Assumptions_Log.md
DEL-018-02::A-0003,DEL-018-02,EST_DEL-018-02_2026-02-27_0730,ASM-003,,Average granular fill depth is 200mm over the grading area,Fill volume directly affects ITM-010. Double the depth = double the cost,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-02_2026-02-27_0730/Assumptions_Log.md
DEL-018-02::A-0004,DEL-018-02,EST_DEL-018-02_2026-02-27_0730,ASM-004,,County aggregate supply deduction is ~$30/m3 from EC-02 rate,"If placement requires special handling (e.g., wet conditions, multiple lifts), rate may exceed $25/m3",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-02_2026-02-27_0730/Assumptions_Log.md
DEL-018-02::A-0005,DEL-018-02,EST_DEL-018-02_2026-02-27_0730,ASM-005,,80 hours of equipment operator time is sufficient for rough + fine grading + compaction,Underestimate if soil conditions are difficult or if multiple grading passes required,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-02_2026-02-27_0730/Assumptions_Log.md
DEL-018-02::A-0006,DEL-018-02,EST_DEL-018-02_2026-02-27_0730,ASM-006,,120 hours of general labourer time covers all supporting activities,Could increase if site conditions (active landfill) require additional manual work,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-02_2026-02-27_0730/Assumptions_Log.md
DEL-018-02::A-0007,DEL-018-02,EST_DEL-018-02_2026-02-27_0730,ASM-007,,"Landscape allowance of $23,000 covers all planting and restoration","Landscape costs could vary from $5,000 (minimal seeding) to $50,000+ (extensive planting) depending on design",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-02_2026-02-27_0730/Assumptions_Log.md
DEL-018-02::A-0008,DEL-018-02,EST_DEL-018-02_2026-02-27_0730,ASM-008,,"Compaction testing allowance of $5,000 covers 10-15 field density tests","If civil spec requires more frequent testing (e.g., every 500 m2 per lift), cost could increase",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-02_2026-02-27_0730/Assumptions_Log.md
DEL-018-02::A-0009,DEL-018-02,EST_DEL-018-02_2026-02-27_0730,ASM-009,,"Temporary stormwater and sediment control during grading costs $3,500",Active landfill site may have additional environmental requirements increasing this cost,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-02_2026-02-27_0730/Assumptions_Log.md
DEL-018-02::A-0010,DEL-018-02,EST_DEL-018-02_2026-02-27_0730,ASM-010,,"Interim erosion control (post-grading, pre-surface) costs $2,500",Duration of exposure window is unknown; longer exposure = higher cost,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-02_2026-02-27_0730/Assumptions_Log.md
DEL-018-02::A-0011,DEL-018-02,EST_DEL-018-02_2026-02-27_0730,ASM-011,,"Utility trench restoration grading costs $4,000",Scope dependent on DEL-018-06 trench extent; could be minimal or significant,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-02_2026-02-27_0730/Assumptions_Log.md
DEL-018-02::A-0012,DEL-018-02,EST_DEL-018-02_2026-02-27_0730,ASM-012,,Currency is CAD,N/A,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-02_2026-02-27_0730/Assumptions_Log.md
DEL-018-02::A-0013,DEL-018-02,EST_DEL-018-02_2026-02-27_0730,ASM-013,,Bulk cut and fill is entirely excluded (County scope),"If County bulk earthwork leaves non-conforming grades, additional work may fall to GC",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-02_2026-02-27_0730/Assumptions_Log.md
DEL-018-03::A-0001,DEL-018-03,EST_DEL-018-03_2026-02-27_0834,ASM-001,,All professional staff rates from Professional_Staff_Rates.csv are applicable at the stated hourly rates for this project,"Low — professional services are 3.6% of total; rate variation of +/-20% changes total by ~$1,100",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-03_2026-02-27_0834/Assumptions_Log.md
