AssumptionUID,FromDeliverableID,SnapshotID,AssumptionID,Category,Description,Impact,SourcePath
DEL-018-01::A-0927,DEL-018-01,EST_DEL-018-01_2026-02-27_0600,ASM-004,,Equipment operator production rate = 150 m2/hr for topsoil stripping,"Drives 24 operator-hours (ITEM-015, $2,112). At 100 m2/hr = 35 hrs ($3,080); at 200 m2/hr = 18 hrs ($1,584).",/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-01_2026-02-27_0600/Assumptions_Log.md
DEL-018-01::A-0928,DEL-018-01,EST_DEL-018-01_2026-02-27_0600,ASM-005,,Labourer support ratio = 0.67x equipment operator hours,"Drives 16 labourer-hours (ITEM-016, $1,041.60)",/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-01_2026-02-27_0600/Assumptions_Log.md
DEL-018-01::A-0929,DEL-018-01,EST_DEL-018-01_2026-02-27_0600,ASM-006,,"Equipment mobilization/demobilization = $3,500 (allowance)","ITEM-002 ($3,500). Range could be $2,000-$6,000 depending on distance and equipment type.",/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-01_2026-02-27_0600/Assumptions_Log.md
DEL-018-01::A-0930,DEL-018-01,EST_DEL-018-01_2026-02-27_0600,ASM-007,,"Pre-construction site assessment = $1,500 (allowance)","ITEM-003 ($1,500)",/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-01_2026-02-27_0600/Assumptions_Log.md
DEL-018-01::A-0931,DEL-018-01,EST_DEL-018-01_2026-02-27_0600,ASM-008,,"Utility locate + ground disturbance authorization = $1,200 (allowance)","ITEM-004 ($1,200)",/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-01_2026-02-27_0600/Assumptions_Log.md
DEL-018-01::A-0932,DEL-018-01,EST_DEL-018-01_2026-02-27_0600,ASM-009,,"Survey staking = $1,800 (allowance)","ITEM-005 ($1,800)",/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-01_2026-02-27_0600/Assumptions_Log.md
DEL-018-01::A-0933,DEL-018-01,EST_DEL-018-01_2026-02-27_0600,ASM-010,,"Erosion and sediment control = $2,500 (allowance)","ITEM-006 ($2,500)",/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-01_2026-02-27_0600/Assumptions_Log.md
DEL-018-01::A-0934,DEL-018-01,EST_DEL-018-01_2026-02-27_0600,ASM-011,,"Stockpile stabilization = $1,500 (allowance)","ITEM-007 ($1,500). Procedure Step 6 notes method varies by storage duration.",/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-01_2026-02-27_0600/Assumptions_Log.md
DEL-018-01::A-0935,DEL-018-01,EST_DEL-018-01_2026-02-27_0600,ASM-012,,"Final inspection and County coordination = $1,000 (allowance)","ITEM-008 ($1,000)",/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-01_2026-02-27_0600/Assumptions_Log.md
DEL-018-02::A-0936,DEL-018-02,EST_DEL-018-02_2026-02-27_0730,ASM-001,,"Site grading area is approximately 2,500 m2 for the expansion lot",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-02_2026-02-27_0730/Assumptions_Log.md
DEL-018-02::A-0937,DEL-018-02,EST_DEL-018-02_2026-02-27_0730,ASM-002,,Average cut depth for rough grading is 0.4m,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-02_2026-02-27_0730/Assumptions_Log.md
DEL-018-02::A-0938,DEL-018-02,EST_DEL-018-02_2026-02-27_0730,ASM-003,,Average granular fill depth is 200mm over the grading area,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-02_2026-02-27_0730/Assumptions_Log.md
DEL-018-02::A-0939,DEL-018-02,EST_DEL-018-02_2026-02-27_0730,ASM-004,,County aggregate supply deduction is ~$30/m3 from EC-02 rate,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-02_2026-02-27_0730/Assumptions_Log.md
DEL-018-02::A-0940,DEL-018-02,EST_DEL-018-02_2026-02-27_0730,ASM-005,,80 hours of equipment operator time is sufficient for rough + fine grading + compaction,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-02_2026-02-27_0730/Assumptions_Log.md
DEL-018-02::A-0941,DEL-018-02,EST_DEL-018-02_2026-02-27_0730,ASM-006,,120 hours of general labourer time covers all supporting activities,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-02_2026-02-27_0730/Assumptions_Log.md
DEL-018-02::A-0942,DEL-018-02,EST_DEL-018-02_2026-02-27_0730,ASM-007,,"Landscape allowance of $23,000 covers all planting and restoration",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-02_2026-02-27_0730/Assumptions_Log.md
DEL-018-02::A-0943,DEL-018-02,EST_DEL-018-02_2026-02-27_0730,ASM-008,,"Compaction testing allowance of $5,000 covers 10-15 field density tests",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-02_2026-02-27_0730/Assumptions_Log.md
DEL-018-02::A-0944,DEL-018-02,EST_DEL-018-02_2026-02-27_0730,ASM-009,,"Temporary stormwater and sediment control during grading costs $3,500",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-02_2026-02-27_0730/Assumptions_Log.md
DEL-018-02::A-0945,DEL-018-02,EST_DEL-018-02_2026-02-27_0730,ASM-010,,"Interim erosion control (post-grading, pre-surface) costs $2,500",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-02_2026-02-27_0730/Assumptions_Log.md
DEL-018-02::A-0946,DEL-018-02,EST_DEL-018-02_2026-02-27_0730,ASM-011,,"Utility trench restoration grading costs $4,000",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-02_2026-02-27_0730/Assumptions_Log.md
DEL-018-02::A-0947,DEL-018-02,EST_DEL-018-02_2026-02-27_0730,ASM-012,,Currency is CAD,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-02_2026-02-27_0730/Assumptions_Log.md
DEL-018-02::A-0948,DEL-018-02,EST_DEL-018-02_2026-02-27_0730,ASM-013,,Bulk cut and fill is entirely excluded (County scope),,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-02_2026-02-27_0730/Assumptions_Log.md
DEL-018-03::A-0949,DEL-018-03,EST_DEL-018-03_2026-02-27_0834,ASM-001,,All professional staff rates from Professional_Staff_Rates.csv are applicable at the stated hourly rates for this project,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-03_2026-02-27_0834/Assumptions_Log.md
DEL-018-03::A-0950,DEL-018-03,EST_DEL-018-03_2026-02-27_0834,ASM-002,,"Total driving surface area is approximately 2,400 m2",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-03_2026-02-27_0834/Assumptions_Log.md
DEL-018-03::A-0951,DEL-018-03,EST_DEL-018-03_2026-02-27_0834,ASM-003,,Compacted gravel depth is 400 mm,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-03_2026-02-27_0834/Assumptions_Log.md
DEL-018-03::A-0952,DEL-018-03,EST_DEL-018-03_2026-02-27_0834,ASM-004,,"Construction labour hours: Equipment Operator 40 hrs, Labourer 60 hrs",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-03_2026-02-27_0834/Assumptions_Log.md
DEL-018-03::A-0953,DEL-018-03,EST_DEL-018-03_2026-02-27_0834,ASM-005,,Final grading unit rate: $5.00/m2,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-03_2026-02-27_0834/Assumptions_Log.md
DEL-018-03::A-0954,DEL-018-03,EST_DEL-018-03_2026-02-27_0834,ASM-006,,"Compaction testing allowance: $5,000 lump sum",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-03_2026-02-27_0834/Assumptions_Log.md
DEL-018-03::A-0955,DEL-018-03,EST_DEL-018-03_2026-02-27_0834,ASM-007,,"Proof-rolling allowance: $3,000 lump sum",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-03_2026-02-27_0834/Assumptions_Log.md
DEL-018-03::A-0956,DEL-018-03,EST_DEL-018-03_2026-02-27_0834,ASM-008,,Survey effort: 30 hours at $140/hr (Surveyor R-21 rate),,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-03_2026-02-27_0834/Assumptions_Log.md
DEL-018-03::A-0957,DEL-018-03,EST_DEL-018-03_2026-02-27_0834,ASM-009,,County inspection coordination: 20 hours at $75/hr (Document Controller R-09 rate),,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-03_2026-02-27_0834/Assumptions_Log.md
DEL-018-03::A-0958,DEL-018-03,EST_DEL-018-03_2026-02-27_0834,ASM-010,,Record package compilation: 10 hours at $75/hr (Document Controller R-09 rate),,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-03_2026-02-27_0834/Assumptions_Log.md
DEL-018-04::A-0959,DEL-018-04,EST_DEL-018-04_2026-02-27_0834,,,"South zone cement pad width is approximately 130' (matching New North Shop width), giving a pad area of ~217 m2 (18' x 130')",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-04_2026-02-27_0834/Assumptions_Log.md
DEL-018-04::A-0960,DEL-018-04,EST_DEL-018-04_2026-02-27_0834,,,East-side cement pad near wash bay is approximately 14 m2 (~10' x 15'),,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-04_2026-02-27_0834/Assumptions_Log.md
DEL-018-04::A-0961,DEL-018-04,EST_DEL-018-04_2026-02-27_0834,,,Gravel pad dimensions are approximately 60' x 130' = 725 m2,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-04_2026-02-27_0834/Assumptions_Log.md
DEL-018-04::A-0962,DEL-018-04,EST_DEL-018-04_2026-02-27_0834,,,Gravel pad fill depth is approximately 300mm (0.30 m),,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-04_2026-02-27_0834/Assumptions_Log.md
DEL-018-04::A-0963,DEL-018-04,EST_DEL-018-04_2026-02-27_0834,,,Concrete mix design baseline is 25 MPa for standard pads; crane pads may require 30-35 MPa,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-04_2026-02-27_0834/Assumptions_Log.md
DEL-018-04::A-0964,DEL-018-04,EST_DEL-018-04_2026-02-27_0834,,,Reinforcement for standard cement pads is welded wire mesh; crane pads require rebar,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-04_2026-02-27_0834/Assumptions_Log.md
DEL-018-04::A-0965,DEL-018-04,EST_DEL-018-04_2026-02-27_0834,,,"Cold weather concreting provisions may be required; $3,500 allowance included",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-04_2026-02-27_0834/Assumptions_Log.md
DEL-018-04::A-0966,DEL-018-04,EST_DEL-018-04_2026-02-27_0834,,,Concrete finishing is broom finish for exterior slabs,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-04_2026-02-27_0834/Assumptions_Log.md
DEL-018-04::A-0967,DEL-018-04,EST_DEL-018-04_2026-02-27_0834,,,6 sets of concrete cylinders required for testing (7-day and 28-day breaks),,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-04_2026-02-27_0834/Assumptions_Log.md
DEL-018-04::A-0968,DEL-018-04,EST_DEL-018-04_2026-02-27_0834,,,Compaction testing at 4-6 locations using nuclear densometer at $300-450/test,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-04_2026-02-27_0834/Assumptions_Log.md
DEL-018-04::A-0969,DEL-018-04,EST_DEL-018-04_2026-02-27_0834,,,Surveyor requires approximately 20 hours for as-built survey of all pad areas,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-04_2026-02-27_0834/Assumptions_Log.md
DEL-018-04::A-0970,DEL-018-04,EST_DEL-018-04_2026-02-27_0834,,,Gravel placement and compaction productivity is approximately 0.12 combined crew-hours per m2,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-04_2026-02-27_0834/Assumptions_Log.md
DEL-018-04::A-0971,DEL-018-04,EST_DEL-018-04_2026-02-27_0834,,,County/Landfill supplies only gravel pad fill material (SOW-0203); concrete aggregate for cement pads is Contractor-supplied,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-04_2026-02-27_0834/Assumptions_Log.md
DEL-018-05::A-0972,DEL-018-05,EST_DEL-018-05_2026-02-27_0855,ASM-001,,Mud sump dimensions approximately 2.4m L x 1.8m W x 2.5m D,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-05_2026-02-27_0855/Assumptions_Log.md
DEL-018-05::A-0973,DEL-018-05,EST_DEL-018-05_2026-02-27_0855,ASM-002,,Precast concrete sump construction,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-05_2026-02-27_0855/Assumptions_Log.md
DEL-018-05::A-0974,DEL-018-05,EST_DEL-018-05_2026-02-27_0855,ASM-003,,1 floor drain in wash bay,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-05_2026-02-27_0855/Assumptions_Log.md
DEL-018-05::A-0975,DEL-018-05,EST_DEL-018-05_2026-02-27_0855,ASM-004,,Drainage pipe run length ~12m from interior floor drain to exterior sump,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-05_2026-02-27_0855/Assumptions_Log.md
DEL-018-05::A-0976,DEL-018-05,EST_DEL-018-05_2026-02-27_0855,ASM-005,,Drainage pipe burial depth at or below frost depth (~1.8m assumed for Camrose County area),,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-05_2026-02-27_0855/Assumptions_Log.md
DEL-018-05::A-0977,DEL-018-05,EST_DEL-018-05_2026-02-27_0855,ASM-006,,UU-02 sanitary line rate ($160/m) is a reasonable proxy for drainage pipe,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-05_2026-02-27_0855/Assumptions_Log.md
DEL-018-05::A-0978,DEL-018-05,EST_DEL-018-05_2026-02-27_0855,ASM-007,,County supplies aggregate per RFP SS3.3.1,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-05_2026-02-27_0855/Assumptions_Log.md
DEL-018-05::A-0979,DEL-018-05,EST_DEL-018-05_2026-02-27_0855,ASM-008,,Cold-weather construction is likely required,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-05_2026-02-27_0855/Assumptions_Log.md
DEL-018-05::A-0980,DEL-018-05,EST_DEL-018-05_2026-02-27_0855,ASM-009,,"Environmental regulatory scoping will cost approximately $2,500",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-05_2026-02-27_0855/Assumptions_Log.md
DEL-018-05::A-0981,DEL-018-05,EST_DEL-018-05_2026-02-27_0855,ASM-010,,"Floor drain supply + install cost approximately $1,200",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-05_2026-02-27_0855/Assumptions_Log.md
DEL-018-05::A-0982,DEL-018-05,EST_DEL-018-05_2026-02-27_0855,ASM-011,,Local grading area around sump approximately 45 m2,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-05_2026-02-27_0855/Assumptions_Log.md
DEL-018-05::A-0983,DEL-018-05,EST_DEL-018-05_2026-02-27_0855,ASM-012,,As-built survey requires approximately 9 hours of surveyor time,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-05_2026-02-27_0855/Assumptions_Log.md
DEL-018-06::A-0984,DEL-018-06,EST_DEL-018-06_2026-02-27_0930,,,Trench distance from utility service points to building is 75 linear metres,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-06_2026-02-27_0930/Assumptions_Log.md
DEL-018-06::A-0985,DEL-018-06,EST_DEL-018-06_2026-02-27_0930,,,Utility-owned transformer for three-phase electrical service,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-06_2026-02-27_0930/Assumptions_Log.md
DEL-018-06::A-0986,DEL-018-06,EST_DEL-018-06_2026-02-27_0930,,,No gas main extension required — site is within standard service distance of existing natural gas infrastructure,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-06_2026-02-27_0930/Assumptions_Log.md
DEL-018-06::A-0987,DEL-018-06,EST_DEL-018-06_2026-02-27_0930,,,Natural gas is the primary heating fuel for the building,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-06_2026-02-27_0930/Assumptions_Log.md
DEL-018-06::A-0988,DEL-018-06,EST_DEL-018-06_2026-02-27_0930,,,Communications scope is limited to antenna wiring conduit for two-way radios plus basic telecom service,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-06_2026-02-27_0930/Assumptions_Log.md
DEL-018-06::A-0989,DEL-018-06,EST_DEL-018-06_2026-02-27_0930,,,Combined trench corridor for all three utilities is feasible and code-compliant,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-06_2026-02-27_0930/Assumptions_Log.md
DEL-018-06::A-0990,DEL-018-06,EST_DEL-018-06_2026-02-27_0930,,,Permit fees are excluded from estimate (paid by County per RFP SS3.3.1),,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-06_2026-02-27_0930/Assumptions_Log.md
DEL-018-06::A-0991,DEL-018-06,EST_DEL-018-06_2026-02-27_0930,,,Site grading (DEL-018-02) will be substantially complete in utility corridor areas before trenching commences,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-06_2026-02-27_0930/Assumptions_Log.md
DEL-018-06::A-0992,DEL-018-06,EST_DEL-018-06_2026-02-27_0930,,,Gas piping installation is comparable in effort and cost to water line installation,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-06_2026-02-27_0930/Assumptions_Log.md
DEL-018-06::A-0993,DEL-018-06,EST_DEL-018-06_2026-02-27_0930,,,Trade labour hours are representative of the scope of work,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-06_2026-02-27_0930/Assumptions_Log.md
DEL-018-06::A-0994,DEL-018-06,EST_DEL-018-06_2026-02-27_0930,,,County representative will be available for inspection coordination without causing schedule delays,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-06_2026-02-27_0930/Assumptions_Log.md
DEL-018-06::A-0995,DEL-018-06,EST_DEL-018-06_2026-02-27_0930,,,Trench dimensions are 0.6m wide by 1.5m average depth for the combined corridor,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-06_2026-02-27_0930/Assumptions_Log.md
DEL-019-01::A-0996,DEL-019-01,EST_DEL-019-01_2026-02-27_0600,,,Staff hourly rates from Professional_Staff_Rates.csv are appropriate for this project and reflect 2026 Alberta market rates.,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-019-01_2026-02-27_0600/Assumptions_Log.md
DEL-019-01::A-0997,DEL-019-01,EST_DEL-019-01_2026-02-27_0600,,,Level_of_Effort.csv hours for DEL-019-01 represent the complete initial effort to establish the Prime Contractor designation and OH&S program; ongoing effort through project duration is captured in DEL-019-02 through DEL-019-04.,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-019-01_2026-02-27_0600/Assumptions_Log.md
DEL-019-01::A-0998,DEL-019-01,EST_DEL-019-01_2026-02-27_0600,,,"The 4-hour HSE Manager (R-05) allocation covers OH&S program document development, hazard assessment preparation, safe work procedure drafting, ERP development, and subcontractor onboarding design.",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-019-01_2026-02-27_0600/Assumptions_Log.md
DEL-019-01::A-0999,DEL-019-01,EST_DEL-019-01_2026-02-27_0600,,,"No material, equipment, or third-party costs are required for DEL-019-01.",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-019-01_2026-02-27_0600/Assumptions_Log.md
DEL-019-01::A-1000,DEL-019-01,EST_DEL-019-01_2026-02-27_0600,,,WCB Clearance Letter procurement and insurance certificate procurement have no direct fee to the Proponent (administrative effort only).,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-019-01_2026-02-27_0600/Assumptions_Log.md
DEL-019-01::A-1001,DEL-019-01,EST_DEL-019-01_2026-02-27_0600,,,Currency is CAD as specified in brief and confirmed by Assumed_Project_Parameters.csv (PP-17).,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-019-01_2026-02-27_0600/Assumptions_Log.md
DEL-019-03::A-1002,DEL-019-03,EST_DEL-019-03_2026-02-27_0630,ASM-001,,The Level_of_Effort.csv parametric hours for DEL-019-03 (38 total hours across 6 roles) represent the full labour allocation for the entire subcontractor management lifecycle (framework establishment through close-out).,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-019-03_2026-02-27_0630/Assumptions_Log.md
DEL-019-03::A-1003,DEL-019-03,EST_DEL-019-03_2026-02-27_0630,ASM-002,,"Non-labour costs for subcontractor management (document management, legal review, printing, software) are excluded because no price source provides this data.",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-019-03_2026-02-27_0630/Assumptions_Log.md
DEL-019-03::A-1004,DEL-019-03,EST_DEL-019-03_2026-02-27_0630,ASM-003,,The hourly rates in Professional_Staff_Rates.csv are valid for the project's 2026 base year and Alberta location.,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-019-03_2026-02-27_0630/Assumptions_Log.md
DEL-019-03::A-1005,DEL-019-03,EST_DEL-019-03_2026-02-27_0630,ASM-004,,All subcontractor management activities are performed by the Design-Builder's own staff at the rates given. No external consulting or legal fees are included.,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-019-03_2026-02-27_0630/Assumptions_Log.md
DEL-019-03::A-1006,DEL-019-03,EST_DEL-019-03_2026-02-27_0630,ASM-005,,The number of subcontractors engaged (anticipated trades spanning PKG-010 through PKG-018) does not change the aggregate hour allocation in the parametric model.,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-019-03_2026-02-27_0630/Assumptions_Log.md
DEL-019-03::A-1007,DEL-019-03,EST_DEL-019-03_2026-02-27_0630,ASM-006,,Currency is CAD as specified in the brief and confirmed by Assumed_Project_Parameters.csv PP-17.,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-019-03_2026-02-27_0630/Assumptions_Log.md
DEL-019-04::A-1008,DEL-019-04,EST_DEL-019-04_2026-02-27_0630,,,Staff hourly rates from Professional_Staff_Rates.csv are appropriate for this project and reflect 2026 Alberta market rates.,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-019-04_2026-02-27_0630/Assumptions_Log.md
DEL-019-04::A-1009,DEL-019-04,EST_DEL-019-04_2026-02-27_0630,,,Level_of_Effort.csv hours for DEL-019-04 represent the combined initial establishment and allocated operational effort for the QC program; ongoing inspection and deficiency management hours during the full construction duration may be captured in project overhead or general PKG-019 allocations.,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-019-04_2026-02-27_0630/Assumptions_Log.md
